dataset,planning_seed,planning_mode,w,p_d,tau,P_detect,RMST,L,exposure_multiplicity,revisit_fraction,observed_cells,T,H,T_common,H_common,actual_distance_total,planner_wall_time,number_of_replans,initial_positions,initial_positions_hash,trajectory_hash,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,condition_key,condition_key_hash,environment_type,environment_climate,prior_support,prior_entropy,implementation_version,git_commit,source_hash,experiment_id,config_hash,victim_seed,sensor_seed,distribution_seed,failure_seed,belief_model,fix_profile,behavior_profile,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt
2,45,online_static_3step,0.5,0.8,10000.0,0.07995644410279468,7754.390711049543,0.08009879710439467,64.68677204658901,0.9845408888345862,2404,8064,8065,8363,8364,200009.61101054793,466.0630871851463,4890,"[[662091.6246627219,6137814.707983342],[662164.499306131,6137757.186023],[662068.6837313311,6137841.279008931],[662178.8150942064,6137773.042975957],[662087.9996499884,6137891.466221896]]",d3425e91c12782ca0d0e0fe9d88923d1b43baad26303f808c7533aaf5e56dc57,af8b2241f1c2bed7dde9459ab0277686d2f4dd65f69102a03e5538b0a7864194,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,45,dynamic_3step,0.5,0.8,10000.0,0.23932135765174944,7084.63001774335,0.23965078022903205,12.860438024231128,0.9222421508415313,12876,8363,8364,8363,8364,200018.61734297042,412.21000654506497,3824,"[[662091.6246627219,6137814.707983342],[662164.499306131,6137757.186023],[662068.6837313311,6137841.279008931],[662178.8150942064,6137773.042975957],[662087.9996499884,6137891.466221896]]",d3425e91c12782ca0d0e0fe9d88923d1b43baad26303f808c7533aaf5e56dc57,101122b590dbcf1a1a5e80e21befe7c11ee8cd0a5797bd850b3d3a267a837d49,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,43,online_static_3step,0.5,0.8,10000.0,0.1400755494480312,7436.050509514099,0.14032325520160457,26.349201065246337,0.9620481851603856,6008,8147,8148,8357,8358,200010.34367479995,480.11767541314475,4996,"[[662144.7295271389,6137829.84626133],[662247.6657356647,6137858.447345886],[662116.3084650148,6137822.271523141],[662157.3599458034,6137795.601142374],[662097.9344102198,6137879.311055691]]",0e62c4ad1d0e7742f7978514de246c25478a67dddee6715440c3ab32561d520e,32512f6da1727302accec0ef2a2f0843f50dacdc8ce80b100ac6daaa6595d89a,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,43,dynamic_3step,0.5,0.8,10000.0,0.2566348837881738,7094.36904451401,0.257063792317052,11.402895553257498,0.9123029764387934,14505,8357,8358,8357,8358,200002.49291200849,441.8916499936022,4177,"[[662144.7295271389,6137829.84626133],[662247.6657356647,6137858.447345886],[662116.3084650148,6137822.271523141],[662157.3599458034,6137795.601142374],[662097.9344102198,6137879.311055691]]",0e62c4ad1d0e7742f7978514de246c25478a67dddee6715440c3ab32561d520e,f58221d0b44cdb260f6c84b124a3131769b7ada7ad46fa9bd9defb49e731b823,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,44,online_static_3step,0.5,0.8,10000.0,0.11338433426721072,7557.298172460334,0.11355278358296939,29.85798273011207,0.966508119150612,5443,8272,8273,8352,8353,200018.08827226574,454.8247925757896,4672,"[[662193.2514143413,6137882.319600563],[662075.0909548536,6137901.889404396],[662205.2505887995,6137925.8392990865],[662186.9868766655,6137896.620435693],[662122.3365505128,6137776.38771571]]",0d70ca331d92c748ebc27f4e7e5d1e311ed527bdd2afd7634f04394859659ace,4b42fc71f595d90c9cad16b48dfbee068c9095781a55e56c03dab4ff5db489cc,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,44,dynamic_3step,0.5,0.8,10000.0,0.25348464433035106,7050.1205490158745,0.25393098241980394,10.971644863536756,0.9088559634915447,15059,8352,8353,8352,8353,200008.60441456892,491.1606976359617,4472,"[[662193.2514143413,6137882.319600563],[662075.0909548536,6137901.889404396],[662205.2505887995,6137925.8392990865],[662186.9868766655,6137896.620435693],[662122.3365505128,6137776.38771571]]",0d70ca331d92c748ebc27f4e7e5d1e311ed527bdd2afd7634f04394859659ace,748c979dae97bd793b7b93d070763704ff8ffa5feaa4c2f6efc78bac5e8c8631,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,49,online_static_3step,0.5,0.8,10000.0,0.0802231031568205,7769.289420858838,0.0803731306604631,67.47014297729184,0.9851786293036823,2378,8210,8211,8366,8367,200003.3729191303,488.970471998211,5179,"[[662106.6305942037,6137905.404313411],[662095.3184205752,6137896.539780492],[662150.2795636582,6137837.275126368],[662173.2184211937,6137748.524373358],[662123.4223906968,6137844.999888966]]",09f72ed3d5d6cacb4e058c3689636ec44d588e9249e5745b6f94c551a290cf51,d7ee54dce460dea65a1cbe8faba2ffe01d1d080cb3c05bdad57e228eda8f5426,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,49,dynamic_3step,0.5,0.8,10000.0,0.22867393387273138,7119.4505817920235,0.22892963588741078,14.229712322885359,0.9297245104251531,11645,8366,8367,8366,8367,200006.9529216427,468.64410601346754,4412,"[[662106.6305942037,6137905.404313411],[662095.3184205752,6137896.539780492],[662150.2795636582,6137837.275126368],[662173.2184211937,6137748.524373358],[662123.4223906968,6137844.999888966]]",09f72ed3d5d6cacb4e058c3689636ec44d588e9249e5745b6f94c551a290cf51,b4c57a3efbfe257600aa09e80bb3598ad25873a7daaca328f4a6ed55d4ee6cef,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,42,online_static_3step,0.5,0.8,10000.0,0.08800446322699867,7707.453847020348,0.08821119704217466,56.400428265524624,0.982269638179126,2802,8139,8140,8350,8351,200011.50728712796,524.5087883931119,5453,"[[662166.7157282404,6137781.45000616],[662209.4431453475,6137782.137968845],[662238.7612874818,6137902.044847699],[662162.9822015543,6137758.505671772],[662203.298787715,6137895.322593747]]",c360e77cbf9208eb59f877768a341b1ee56109539a0141aec1c11cf00737f360,07f0232289fbbbf8c79461771ce8cdc2bf9a6a370aba37b2ef6c559ca16f6eb9,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,42,dynamic_3step,0.5,0.8,10000.0,0.24206557004678864,7066.454048588795,0.242418640103621,11.696600566572238,0.9145050739906513,14120,8350,8351,8350,8351,200005.49418617386,483.00794449611567,4453,"[[662166.7157282404,6137781.45000616],[662209.4431453475,6137782.137968845],[662238.7612874818,6137902.044847699],[662162.9822015543,6137758.505671772],[662203.298787715,6137895.322593747]]",c360e77cbf9208eb59f877768a341b1ee56109539a0141aec1c11cf00737f360,93172407de734967482fe6badd6849f6b10dccf51ebb0dfa2dd2aa3d86565da3,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,51,online_static_3step,0.5,0.8,10000.0,0.09050573434017209,7694.360684339596,0.09067464358716273,56.767250625670364,0.9823842093992871,2797,8161,8162,8365,8366,200009.10886237054,478.4262650385499,4959,"[[662208.6168133527,6137827.340103046],[662155.3273140109,6137894.108902192],[662167.280121484,6137801.596200219],[662186.1434312097,6137766.546931077],[662094.9526413266,6137880.047265188]]",001beb6e33cb37583676d8d112256ff90d3d3140f42e48beadce4b812ef2864d,d2a0b1ca9df81cd3df217d8cfae6dae3959c2e6e2316292a5fa258bf4089408b,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,51,dynamic_3step,0.5,0.8,10000.0,0.2529163237093277,7043.579605997847,0.25332268621562276,11.60186287555151,0.9138069454253515,14279,8365,8366,8365,8366,200003.10009419732,406.8494615771342,3766,"[[662208.6168133527,6137827.340103046],[662155.3273140109,6137894.108902192],[662167.280121484,6137801.596200219],[662186.1434312097,6137766.546931077],[662094.9526413266,6137880.047265188]]",001beb6e33cb37583676d8d112256ff90d3d3140f42e48beadce4b812ef2864d,4117af89ad037aad68a960dc2dbf912be417dec3fcb144c4af62928b9de5c589,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,48,online_static_3step,0.5,0.8,10000.0,0.14459841784913915,7377.67988909842,0.1448788004863848,27.10402172068556,0.963105106308382,5893,8189,8190,8350,8351,200007.87964225785,484.0591182592325,4918,"[[662098.0258066804,6137897.003640738],[662073.7586053152,6137839.731711635],[662103.3597996394,6137770.94049927],[662095.3929442641,6137808.075269115],[662163.0242563828,6137801.490688225]]",19b73fb426414f211462ff0536025acdb560a71b5a028919bca41bf59c86e5dd,230801ad0543b8c3128bfb0d25337ec48e7648e951bad82b9bd77b3babbf7016,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,48,dynamic_3step,0.5,0.8,10000.0,0.2471087158025419,7064.663809250637,0.2475044070910162,11.70994044242768,0.914602469165703,14104,8350,8351,8350,8351,200007.7799883146,458.7021124344319,4193,"[[662098.0258066804,6137897.003640738],[662073.7586053152,6137839.731711635],[662103.3597996394,6137770.94049927],[662095.3929442641,6137808.075269115],[662163.0242563828,6137801.490688225]]",19b73fb426414f211462ff0536025acdb560a71b5a028919bca41bf59c86e5dd,c7b9b24377cf9b9b44f2297d161007b09aa5a16489899f29eeb4c45c262be2e6,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,50,online_static_3step,0.5,0.8,10000.0,0.0766672022110865,7767.632686512375,0.07682903478644891,71.47397512666974,0.9860088934716762,2171,8054,8055,8355,8356,200004.3654850846,505.019051367417,5202,"[[662178.0534022074,6137758.155795433],[662062.5538088847,6137817.698244969],[662163.4279748548,6137927.105328666],[662225.1835842374,6137876.562303742],[662114.6147442719,6137876.640722922]]",183fe4afcb85edee069d5b151e37e11888df8765dd48e3eecba569d08da25f47,5263fc65dd8a9d3d59ad66241ef6d0b45d725a246767649a1e5a325111c242a3,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,50,dynamic_3step,0.5,0.8,10000.0,0.24216318363013617,7118.201843548196,0.2426064563558381,10.733606025191534,0.9068346651020149,15402,8355,8356,8355,8356,200016.0829504886,412.4957339547109,3787,"[[662178.0534022074,6137758.155795433],[662062.5538088847,6137817.698244969],[662163.4279748548,6137927.105328666],[662225.1835842374,6137876.562303742],[662114.6147442719,6137876.640722922]]",183fe4afcb85edee069d5b151e37e11888df8765dd48e3eecba569d08da25f47,2cf9f6dc6c5df502bf49a59fd5fb1eea40a5204246f9a72795de16d359caa069,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,46,online_static_3step,0.5,0.8,10000.0,0.10626802385538392,7628.802083294629,0.10648047639324552,31.035636936404803,0.9677789760832329,5079,8127,8128,8346,8347,200008.74657897276,569.4709375947714,5894,"[[662179.8251547382,6137831.416100291],[662145.6363507399,6137925.01476515],[662183.4590638449,6137835.210653823],[662096.1860038639,6137783.043606343],[662070.4888873142,6137840.733541013]]",43df327920651f8d8a2868d63fa20f885db7a645919e512e13e92d1dd7209fd1,f6c1a16c08435961b87bbe9fdeffd800149f9bafb2d8768470bc6620b60da504,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,46,dynamic_3step,0.5,0.8,10000.0,0.2478966446528541,7045.585322391023,0.24835907277720032,10.788558352402745,0.907309209689051,15295,8346,8347,8346,8347,200022.58195897995,481.0639714926947,4495,"[[662179.8251547382,6137831.416100291],[662145.6363507399,6137925.01476515],[662183.4590638449,6137835.210653823],[662096.1860038639,6137783.043606343],[662070.4888873142,6137840.733541013]]",43df327920651f8d8a2868d63fa20f885db7a645919e512e13e92d1dd7209fd1,5503ddb8e6f083dd1454529c8a6509a2d472cf7be789d19c3885534834b6b237,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,47,online_static_3step,0.5,0.8,10000.0,0.08684580349593728,7710.606751650354,0.08700288032516745,58.313266443701224,0.9828512436194008,2691,8106,8107,8354,8355,200020.49121747375,578.6644838263746,5964,"[[662152.3119044267,6137760.249897513],[662125.3429996815,6137853.938798891],[662212.1925654805,6137835.238277952],[662185.217829226,6137935.090659111],[662114.5892762798,6137843.455843037]]",275881b972784a9f8e6b86ab40792a272b8569d6f6dc28fe2693be4b2c7c573e,8ad3578865b1901e0d5851a1b42eb92496ec864b872d55a8740a1b3be2052221,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
2,47,dynamic_3step,0.5,0.8,10000.0,0.2546430164461289,7030.220045606039,0.25512236398557786,11.154811715481172,0.9103525881470368,14818,8354,8355,8354,8355,200015.55818316602,485.29484655335546,4471,"[[662152.3119044267,6137760.249897513],[662125.3429996815,6137853.938798891],[662212.1925654805,6137835.238277952],[662185.217829226,6137935.090659111],[662114.5892762798,6137843.455843037]]",275881b972784a9f8e6b86ab40792a272b8569d6f6dc28fe2693be4b2c7c573e,11b354c948e82e3dda36f1430a0b4b259f08d56c07689c563c7f648175a84835,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,331915,12.186940439263669,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
3,43,online_static_3step,0.5,0.8,10000.0,0.11953552841178364,7525.315327701224,0.11977708498640932,33.43792662116041,0.9700938395095594,4688,8101,8102,8342,8343,200004.086848052,431.57875520177186,4535,"[[325340.6874760158,5667684.809905818],[325443.6236845415,5667713.410990374],[325312.2664138917,5667677.235167629],[325353.31789468025,5667650.564786862],[325293.8923590967,5667734.274700179]]",b9d2ab5419352c1afc371a6279089c81c3dfdc4fe2474fec5333de4544414dd3,ad70d558091c2003dea46988f97070cd694e51a6ac7f6eb473e9599d13cccc31,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,301630,12.020319810341498,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
