study,dataset,planning_mode,trial,seed,num_drones,budget,fov_deg,victim_model,likelihood,victims_found,path_length,cells_observed,sim_time,wall_time,_job_key
nstep_N5,1,dynamic_5step,9,51,5,200000.0,45.0,random_walk,0.3534662434997076,0,200008.56959270767,13287,8517.0,168.55834770202637,dynamic_5step|seed=51
nstep_N5,1,dynamic_5step,10,52,5,200000.0,45.0,random_walk,0.3554790803163595,1,200013.55508464307,13726,8502.0,172.28889679908752,dynamic_5step|seed=52
nstep_N5,1,dynamic_5step,11,53,5,200000.0,45.0,random_walk,0.3691053800792798,0,200000.14003098337,14504,8505.0,173.9715633392334,dynamic_5step|seed=53
nstep_N5,1,dynamic_5step,12,54,5,200000.0,45.0,random_walk,0.36416339558510896,1,200010.687764208,14780,8500.0,173.5084309577942,dynamic_5step|seed=54
nstep_N5,1,dynamic_5step,13,55,5,200000.0,45.0,random_walk,0.28775893682770887,0,200015.33768964378,9624,8495.0,156.23075938224792,dynamic_5step|seed=55
nstep_N5,1,dynamic_5step,14,56,5,200000.0,45.0,random_walk,0.3661731684098167,0,200008.93664172335,14555,8513.0,176.7356162071228,dynamic_5step|seed=56
nstep_N5,1,dynamic_5step,15,57,5,200000.0,45.0,random_walk,0.3622081450483521,0,200013.1740100101,14370,8515.0,176.6062786579132,dynamic_5step|seed=57
nstep_N5,1,dynamic_5step,16,58,5,200000.0,45.0,random_walk,0.3712610766170976,1,200011.98124148502,14682,8504.0,170.18818759918213,dynamic_5step|seed=58
nstep_N5,1,dynamic_5step,17,59,5,200000.0,45.0,random_walk,0.36298242891581994,1,200024.42470158878,14269,8488.0,169.62986826896667,dynamic_5step|seed=59
nstep_N5,1,dynamic_5step,18,60,5,200000.0,45.0,random_walk,0.37582714330271294,0,200014.40029759472,14733,8510.0,170.13434410095215,dynamic_5step|seed=60
nstep_N5,1,dynamic_5step,19,61,5,200000.0,45.0,random_walk,0.30323402109833597,1,200001.09884989035,12250,8519.0,155.49969387054443,dynamic_5step|seed=61
nstep_N5,1,dynamic_5step,20,62,5,200000.0,45.0,random_walk,0.36206181848254354,1,200023.48187729565,13528,8510.0,170.9071605205536,dynamic_5step|seed=62
nstep_N5,1,dynamic_5step,21,63,5,200000.0,45.0,random_walk,0.34297836699646583,0,200012.4997333452,12473,8497.0,172.479909658432,dynamic_5step|seed=63
nstep_N5,1,dynamic_5step,22,64,5,200000.0,45.0,random_walk,0.37162954222180977,0,200008.70719197777,14692,8527.0,173.27087259292603,dynamic_5step|seed=64
nstep_N5,1,dynamic_5step,23,65,5,200000.0,45.0,random_walk,0.3667275664578722,0,200012.99337052455,14646,8492.0,173.94370460510254,dynamic_5step|seed=65
nstep_N5,1,dynamic_5step,24,66,5,200000.0,45.0,random_walk,0.3441839959420896,0,200009.03857387876,13638,8516.0,176.70409321784973,dynamic_5step|seed=66
nstep_N5,1,dynamic_5step,25,67,5,200000.0,45.0,random_walk,0.3639588291565943,0,200015.24347123003,14812,8518.0,173.88489079475403,dynamic_5step|seed=67
nstep_N5,1,dynamic_5step,26,68,5,200000.0,45.0,random_walk,0.3582901981430527,0,200020.93612671335,14447,8514.0,176.72995901107788,dynamic_5step|seed=68
nstep_N5,1,dynamic_5step,27,69,5,200000.0,45.0,random_walk,0.36695923886468673,1,200000.72635428017,14671,8512.0,172.96490454673767,dynamic_5step|seed=69
nstep_N5,1,dynamic_5step,28,70,5,200000.0,45.0,random_walk,0.3627438961069482,1,200011.81285638077,13901,8512.0,172.04349875450134,dynamic_5step|seed=70
nstep_N5,1,dynamic_5step,29,71,5,200000.0,45.0,random_walk,0.34352171721971325,0,200001.3382274279,14140,8495.0,175.23146748542786,dynamic_5step|seed=71
nstep_N5,1,dynamic_5step,30,72,5,200000.0,45.0,random_walk,0.32710842681245217,0,200009.96518082966,11736,8484.0,152.50909543037415,dynamic_5step|seed=72
nstep_N5,1,dynamic_5step,31,73,5,200000.0,45.0,random_walk,0.3656971270843996,1,200018.59022885692,14417,8522.0,169.72999000549316,dynamic_5step|seed=73
nstep_N5,1,dynamic_5step,32,74,5,200000.0,45.0,random_walk,0.3115279492086935,0,200020.33419870376,11616,8501.0,175.068101644516,dynamic_5step|seed=74
nstep_N5,1,dynamic_5step,33,75,5,200000.0,45.0,random_walk,0.3628985982972765,1,200019.94738729676,15070,8484.0,172.19116115570068,dynamic_5step|seed=75
nstep_N5,1,dynamic_5step,34,76,5,200000.0,45.0,random_walk,0.3583240027697747,0,200007.38815997308,14127,8499.0,172.17076635360718,dynamic_5step|seed=76
nstep_N5,1,dynamic_5step,35,77,5,200000.0,45.0,random_walk,0.36352247031483637,0,200015.73678249368,14805,8521.0,175.86466550827026,dynamic_5step|seed=77
nstep_N5,1,dynamic_5step,36,78,5,200000.0,45.0,random_walk,0.35221567952301863,0,200013.3803212713,13834,8494.0,172.3706133365631,dynamic_5step|seed=78
nstep_N5,1,dynamic_5step,37,79,5,200000.0,45.0,random_walk,0.34382520278835177,1,200008.53090784518,12905,8541.0,158.08969140052795,dynamic_5step|seed=79
nstep_N5,1,dynamic_5step,38,80,5,200000.0,45.0,random_walk,0.3581119231849476,0,200008.0369865704,14141,8523.0,174.77336072921753,dynamic_5step|seed=80
nstep_N5,1,dynamic_5step,39,81,5,200000.0,45.0,random_walk,0.35378783647797823,1,200009.57934343995,13685,8508.0,171.93886017799377,dynamic_5step|seed=81
nstep_N5,1,dynamic_5step,40,82,5,200000.0,45.0,random_walk,0.36077327243725255,0,200024.51191405024,13983,8507.0,174.3208475112915,dynamic_5step|seed=82
nstep_N5,1,dynamic_5step,41,83,5,200000.0,45.0,random_walk,0.370494499610467,0,200021.75228376273,15039,8504.0,168.90864515304565,dynamic_5step|seed=83
nstep_N5,1,dynamic_5step,42,84,5,200000.0,45.0,random_walk,0.37292731403701435,0,200019.6745356737,14689,8519.0,175.57382559776306,dynamic_5step|seed=84
nstep_N5,1,dynamic_5step,43,85,5,200000.0,45.0,random_walk,0.36984321698824985,0,200018.67176778402,14775,8516.0,174.80224990844727,dynamic_5step|seed=85
nstep_N5,1,dynamic_5step,44,86,5,200000.0,45.0,random_walk,0.33321535350574405,0,200008.93864874967,12367,8554.0,157.94075679779053,dynamic_5step|seed=86
nstep_N5,1,dynamic_5step,45,87,5,200000.0,45.0,random_walk,0.3661308116742368,0,200013.6167387549,14918,8518.0,174.18902039527893,dynamic_5step|seed=87
nstep_N5,1,dynamic_5step,46,88,5,200000.0,45.0,random_walk,0.3304899155903069,1,200024.2725836023,12181,8505.0,150.14656853675842,dynamic_5step|seed=88
nstep_N5,1,dynamic_5step,47,89,5,200000.0,45.0,random_walk,0.3213082378357076,0,200002.4355341453,12119,8485.0,149.69363403320312,dynamic_5step|seed=89
nstep_N5,1,dynamic_5step,48,90,5,200000.0,45.0,random_walk,0.3754332453596019,1,200001.29022280505,14768,8525.0,172.1309905052185,dynamic_5step|seed=90
nstep_N5,1,dynamic_5step,49,91,5,200000.0,45.0,random_walk,0.3220433689623996,1,200008.94938937997,11911,8492.0,149.4833755493164,dynamic_5step|seed=91
nstep_N6,1,dynamic_6step,0,42,5,200000.0,45.0,random_walk,0.3600962093673799,0,200014.9161772504,14450,8511.0,198.18570852279663,dynamic_6step|seed=42
nstep_N6,1,dynamic_6step,1,43,5,200000.0,45.0,random_walk,0.371536433223947,0,200000.27893368006,14867,8496.0,194.7027177810669,dynamic_6step|seed=43
nstep_N6,1,dynamic_6step,2,44,5,200000.0,45.0,random_walk,0.361232647023156,0,200024.4808317235,14428,8484.0,193.3335464000702,dynamic_6step|seed=44
nstep_N6,1,dynamic_6step,3,45,5,200000.0,45.0,random_walk,0.3699105237061806,1,200007.54421863623,14721,8502.0,190.2238004207611,dynamic_6step|seed=45
nstep_N6,1,dynamic_6step,4,46,5,200000.0,45.0,random_walk,0.34537007903466205,0,200010.09576861328,14203,8483.0,191.47896885871887,dynamic_6step|seed=46
nstep_N6,1,dynamic_6step,5,47,5,200000.0,45.0,random_walk,0.3670675903817363,0,200008.75406088156,14999,8493.0,195.6738109588623,dynamic_6step|seed=47
nstep_N6,1,dynamic_6step,6,48,5,200000.0,45.0,random_walk,0.37296582826508645,1,200011.9659937427,14633,8518.0,193.293799161911,dynamic_6step|seed=48
nstep_N6,1,dynamic_6step,7,49,5,200000.0,45.0,random_walk,0.36967464585520204,1,200017.4060042785,14751,8509.0,190.2692711353302,dynamic_6step|seed=49
nstep_N6,1,dynamic_6step,8,50,5,200000.0,45.0,random_walk,0.35474558507643483,0,200018.46938052322,13520,8500.0,194.65988636016846,dynamic_6step|seed=50
nstep_N6,1,dynamic_6step,9,51,5,200000.0,45.0,random_walk,0.36884249983610856,0,200022.71695154742,14977,8508.0,194.73560214042664,dynamic_6step|seed=51
nstep_N6,1,dynamic_6step,10,52,5,200000.0,45.0,random_walk,0.3212447224863737,1,200016.6589761303,11022,8526.0,167.1333065032959,dynamic_6step|seed=52
nstep_N6,1,dynamic_6step,11,53,5,200000.0,45.0,random_walk,0.35675380674208634,0,200024.03044005675,14662,8507.0,194.36248755455017,dynamic_6step|seed=53
nstep_N6,1,dynamic_6step,12,54,5,200000.0,45.0,random_walk,0.342196631315759,1,200020.95696803275,13725,8492.0,191.78425550460815,dynamic_6step|seed=54
nstep_N6,1,dynamic_6step,13,55,5,200000.0,45.0,random_walk,0.3803618147982144,0,200010.83417210873,14950,8498.0,192.35509824752808,dynamic_6step|seed=55
nstep_N6,1,dynamic_6step,14,56,5,200000.0,45.0,random_walk,0.3720507196556177,0,200016.44916968042,14648,8508.0,195.22307991981506,dynamic_6step|seed=56
nstep_N6,1,dynamic_6step,15,57,5,200000.0,45.0,random_walk,0.3395456214175069,0,200007.32189187082,12476,8508.0,171.7244472503662,dynamic_6step|seed=57
nstep_N6,1,dynamic_6step,16,58,5,200000.0,45.0,random_walk,0.30418709228930146,0,200018.9918367195,13300,8525.0,194.4812090396881,dynamic_6step|seed=58
nstep_N6,1,dynamic_6step,17,59,5,200000.0,45.0,random_walk,0.3307136873325873,1,200023.71893443284,13578,8503.0,191.10013818740845,dynamic_6step|seed=59
nstep_N6,1,dynamic_6step,18,60,5,200000.0,45.0,random_walk,0.3515529170577238,0,200011.3124156584,13204,8512.0,193.98142552375793,dynamic_6step|seed=60
nstep_N6,1,dynamic_6step,19,61,5,200000.0,45.0,random_walk,0.3477627778054419,1,200008.64146641665,14264,8483.0,193.97059440612793,dynamic_6step|seed=61
nstep_N6,1,dynamic_6step,20,62,5,200000.0,45.0,random_walk,0.3664882107857356,1,200015.94408467086,14146,8530.0,190.70709776878357,dynamic_6step|seed=62
nstep_N6,1,dynamic_6step,21,63,5,200000.0,45.0,random_walk,0.3352109837441867,0,200017.02742009156,13665,8509.0,198.59803199768066,dynamic_6step|seed=63
nstep_N6,1,dynamic_6step,22,64,5,200000.0,45.0,random_walk,0.35012982439655743,0,200011.29115908855,15077,8476.0,198.2668948173523,dynamic_6step|seed=64
nstep_N6,1,dynamic_6step,23,65,5,200000.0,45.0,random_walk,0.3547897942404153,0,200001.61084727262,14711,8487.0,196.52832174301147,dynamic_6step|seed=65
nstep_N6,1,dynamic_6step,24,66,5,200000.0,45.0,random_walk,0.3587570584061143,0,200002.2471470273,13208,8482.0,197.01174235343933,dynamic_6step|seed=66
nstep_N6,1,dynamic_6step,25,67,5,200000.0,45.0,random_walk,0.3603067771093975,0,200002.68148248678,14631,8513.0,194.7606737613678,dynamic_6step|seed=67
nstep_N6,1,dynamic_6step,26,68,5,200000.0,45.0,random_walk,0.38037886441839935,0,200020.62098182327,14999,8531.0,192.55430722236633,dynamic_6step|seed=68
nstep_N6,1,dynamic_6step,27,69,5,200000.0,45.0,random_walk,0.3502135930378356,1,200008.17244663817,14511,8495.0,195.7529275417328,dynamic_6step|seed=69
nstep_N6,1,dynamic_6step,28,70,5,200000.0,45.0,random_walk,0.3507229321521603,1,200004.35951350277,14597,8469.0,187.53660941123962,dynamic_6step|seed=70
nstep_N6,1,dynamic_6step,29,71,5,200000.0,45.0,random_walk,0.347396788518278,0,200019.52948905056,14399,8498.0,193.43474316596985,dynamic_6step|seed=71
nstep_N6,1,dynamic_6step,30,72,5,200000.0,45.0,random_walk,0.35976294516659496,0,200022.17930299503,14993,8493.0,191.87993097305298,dynamic_6step|seed=72
nstep_N6,1,dynamic_6step,31,73,5,200000.0,45.0,random_walk,0.3671221924331207,1,200019.76223728433,14955,8494.0,193.36032056808472,dynamic_6step|seed=73
nstep_N6,1,dynamic_6step,32,74,5,200000.0,45.0,random_walk,0.37298653059245707,1,200010.17669135594,14442,8506.0,194.89610719680786,dynamic_6step|seed=74
nstep_N6,1,dynamic_6step,33,75,5,200000.0,45.0,random_walk,0.3518593008670511,1,200009.06137343572,14144,8492.0,193.6520915031433,dynamic_6step|seed=75
nstep_N6,1,dynamic_6step,34,76,5,200000.0,45.0,random_walk,0.37058965406052863,0,200010.53293285024,15079,8525.0,199.34727239608765,dynamic_6step|seed=76
nstep_N6,1,dynamic_6step,35,77,5,200000.0,45.0,random_walk,0.36935626143444555,0,200005.0382074605,14421,8489.0,193.27013182640076,dynamic_6step|seed=77
nstep_N6,1,dynamic_6step,36,78,5,200000.0,45.0,random_walk,0.3663714861722817,1,200021.79416775584,14799,8518.0,192.78338932991028,dynamic_6step|seed=78
nstep_N6,1,dynamic_6step,37,79,5,200000.0,45.0,random_walk,0.3711360979624248,1,200018.606807295,14756,8508.0,192.80288124084473,dynamic_6step|seed=79
nstep_N6,1,dynamic_6step,38,80,5,200000.0,45.0,random_walk,0.3601850928526067,0,200013.6260290402,13919,8488.0,194.57086420059204,dynamic_6step|seed=80
nstep_N6,1,dynamic_6step,39,81,5,200000.0,45.0,random_walk,0.34044834748261493,1,200011.9597072531,12618,8495.0,185.2925522327423,dynamic_6step|seed=81
nstep_N6,1,dynamic_6step,40,82,5,200000.0,45.0,random_walk,0.37819991409296266,0,200007.58376170788,14780,8496.0,189.452552318573,dynamic_6step|seed=82
nstep_N6,1,dynamic_6step,41,83,5,200000.0,45.0,random_walk,0.3534327123660483,0,200009.23057703034,14083,8524.0,194.51790237426758,dynamic_6step|seed=83
nstep_N6,1,dynamic_6step,42,84,5,200000.0,45.0,random_walk,0.3757456120346424,1,200016.78209733678,14925,8494.0,191.34737825393677,dynamic_6step|seed=84
nstep_N6,1,dynamic_6step,43,85,5,200000.0,45.0,random_walk,0.3105599672371934,0,200008.87883921387,13635,8504.0,191.56293511390686,dynamic_6step|seed=85
nstep_N6,1,dynamic_6step,44,86,5,200000.0,45.0,random_walk,0.3577410552162029,0,200007.82752016134,14845,8481.0,191.2209074497223,dynamic_6step|seed=86
nstep_N6,1,dynamic_6step,45,87,5,200000.0,45.0,random_walk,0.3381612340551446,0,200021.9904065067,14094,8501.0,194.32932591438293,dynamic_6step|seed=87
nstep_N6,1,dynamic_6step,46,88,5,200000.0,45.0,random_walk,0.33466460237523415,0,200021.51108376117,11932,8524.0,166.17984580993652,dynamic_6step|seed=88
nstep_N6,1,dynamic_6step,47,89,5,200000.0,45.0,random_walk,0.3078231070321425,0,200013.4911792351,12048,8480.0,169.64446878433228,dynamic_6step|seed=89
nstep_N6,1,dynamic_6step,48,90,5,200000.0,45.0,random_walk,0.3349840786294758,1,200013.84353544013,12214,8538.0,169.16785717010498,dynamic_6step|seed=90
nstep_N6,1,dynamic_6step,49,91,5,200000.0,45.0,random_walk,0.30340428187445767,1,200009.1812832065,11319,8492.0,165.7939133644104,dynamic_6step|seed=91
nstep_N7,1,dynamic_7step,0,42,5,200000.0,45.0,random_walk,0.27867527105551076,0,200010.87316333485,9319,8501.0,187.3184311389923,dynamic_7step|seed=42
nstep_N7,1,dynamic_7step,1,43,5,200000.0,45.0,random_walk,0.37512163148799627,0,200008.4951995447,14902,8496.0,218.28972220420837,dynamic_7step|seed=43
nstep_N7,1,dynamic_7step,2,44,5,200000.0,45.0,random_walk,0.3582873880175859,0,200019.385169472,14828,8495.0,214.68644785881042,dynamic_7step|seed=44
nstep_N7,1,dynamic_7step,3,45,5,200000.0,45.0,random_walk,0.3303244191652732,1,200021.0042935019,12118,8515.0,186.92366743087769,dynamic_7step|seed=45
nstep_N7,1,dynamic_7step,4,46,5,200000.0,45.0,random_walk,0.3750979953745481,1,200017.21422854753,14435,8503.0,209.54246258735657,dynamic_7step|seed=46
nstep_N7,1,dynamic_7step,5,47,5,200000.0,45.0,random_walk,0.3612424218731379,0,200002.57819373682,13874,8513.0,212.83303022384644,dynamic_7step|seed=47
nstep_N7,1,dynamic_7step,6,48,5,200000.0,45.0,random_walk,0.3670241076689788,1,200014.28837120038,14577,8507.0,209.90183854103088,dynamic_7step|seed=48
nstep_N7,1,dynamic_7step,7,49,5,200000.0,45.0,random_walk,0.34449686961542875,1,200016.15632302023,14963,8491.0,214.80007600784302,dynamic_7step|seed=49
nstep_N7,1,dynamic_7step,8,50,5,200000.0,45.0,random_walk,0.365242471729372,0,200008.0257214951,15008,8521.0,214.14342212677002,dynamic_7step|seed=50
nstep_N7,1,dynamic_7step,9,51,5,200000.0,45.0,random_walk,0.36936279124364507,0,200005.30785494432,14931,8509.0,212.66060709953308,dynamic_7step|seed=51
nstep_N7,1,dynamic_7step,10,52,5,200000.0,45.0,random_walk,0.37324102898601047,1,200010.88851748127,14712,8539.0,205.7850272655487,dynamic_7step|seed=52
nstep_N7,1,dynamic_7step,11,53,5,200000.0,45.0,random_walk,0.366327860464131,0,200024.9822363227,14189,8514.0,209.860431432724,dynamic_7step|seed=53
nstep_N7,1,dynamic_7step,12,54,5,200000.0,45.0,random_walk,0.36159657900118164,1,200012.16566238526,14919,8496.0,206.6920189857483,dynamic_7step|seed=54
nstep_N7,1,dynamic_7step,13,55,5,200000.0,45.0,random_walk,0.3354501767739919,0,200008.6949056005,13207,8478.0,213.1379988193512,dynamic_7step|seed=55
nstep_N7,1,dynamic_7step,14,56,5,200000.0,45.0,random_walk,0.3831069216316419,0,200001.06391453202,14837,8518.0,213.11752676963806,dynamic_7step|seed=56
nstep_N7,1,dynamic_7step,15,57,5,200000.0,45.0,random_walk,0.36436061992913743,0,200011.61833573287,14564,8489.0,210.5528004169464,dynamic_7step|seed=57
nstep_N7,1,dynamic_7step,16,58,5,200000.0,45.0,random_walk,0.363845216439191,1,200007.54545804043,14387,8498.0,207.4125657081604,dynamic_7step|seed=58
nstep_N7,1,dynamic_7step,17,59,5,200000.0,45.0,random_walk,0.36357710610051197,0,200020.08883772825,13912,8506.0,209.90374422073364,dynamic_7step|seed=59
nstep_N7,1,dynamic_7step,18,60,5,200000.0,45.0,random_walk,0.3744927187816033,0,200012.57085592207,15130,8496.0,220.1051206588745,dynamic_7step|seed=60
nstep_N7,1,dynamic_7step,19,61,5,200000.0,45.0,random_walk,0.36368615946872473,1,200006.62075411133,14550,8511.0,208.62007355690002,dynamic_7step|seed=61
nstep_N7,1,dynamic_7step,20,62,5,200000.0,45.0,random_walk,0.3730870106335631,1,200009.86823233566,14693,8512.0,210.9274504184723,dynamic_7step|seed=62
nstep_N7,1,dynamic_7step,21,63,5,200000.0,45.0,random_walk,0.37577593682106136,0,200005.7446534672,14480,8506.0,211.9827356338501,dynamic_7step|seed=63
nstep_N7,1,dynamic_7step,22,64,5,200000.0,45.0,random_walk,0.29818780142999346,0,200001.0587034809,11381,8464.0,185.45801544189453,dynamic_7step|seed=64
nstep_N7,1,dynamic_7step,23,65,5,200000.0,45.0,random_walk,0.3671708819219913,0,200013.26221071192,13797,8512.0,205.65488648414612,dynamic_7step|seed=65
nstep_N7,1,dynamic_7step,24,66,5,200000.0,45.0,random_walk,0.3679165890076646,1,200023.65355220676,14779,8505.0,215.47574853897095,dynamic_7step|seed=66
nstep_N7,1,dynamic_7step,25,67,5,200000.0,45.0,random_walk,0.3681169940009349,0,200017.31351416314,13927,8506.0,211.65609288215637,dynamic_7step|seed=67
nstep_N7,1,dynamic_7step,26,68,5,200000.0,45.0,random_walk,0.3784547711024522,0,200020.9034049921,14868,8501.0,215.75434970855713,dynamic_7step|seed=68
nstep_N7,1,dynamic_7step,27,69,5,200000.0,45.0,random_walk,0.3536410245643443,1,200015.43636854854,14644,8503.0,210.56307291984558,dynamic_7step|seed=69
nstep_N7,1,dynamic_7step,28,70,5,200000.0,45.0,random_walk,0.372374206745849,1,200006.68874865473,14895,8509.0,210.0372335910797,dynamic_7step|seed=70
nstep_N7,1,dynamic_7step,29,71,5,200000.0,45.0,random_walk,0.36616121845151023,0,200016.14734737403,15011,8519.0,215.36328029632568,dynamic_7step|seed=71
nstep_N7,1,dynamic_7step,30,72,5,200000.0,45.0,random_walk,0.37883827359567324,0,200023.44191621023,14948,8492.0,217.27240300178528,dynamic_7step|seed=72
nstep_N7,1,dynamic_7step,31,73,5,200000.0,45.0,random_walk,0.33293415106710594,1,200005.0936520922,12472,8490.0,188.90548849105835,dynamic_7step|seed=73
nstep_N7,1,dynamic_7step,32,74,5,200000.0,45.0,random_walk,0.3599009612796379,1,200000.07771811413,14292,8494.0,213.96960258483887,dynamic_7step|seed=74
nstep_N7,1,dynamic_7step,33,75,5,200000.0,45.0,random_walk,0.36928743078806364,1,200004.60395408678,14376,8490.0,207.97552943229675,dynamic_7step|seed=75
nstep_N7,1,dynamic_7step,34,76,5,200000.0,45.0,random_walk,0.3758794507506293,0,200012.6700623493,14842,8494.0,211.62202954292297,dynamic_7step|seed=76
nstep_N7,1,dynamic_7step,35,77,5,200000.0,45.0,random_walk,0.35727436056538636,0,200014.47812321072,13123,8516.0,211.94450092315674,dynamic_7step|seed=77
nstep_N7,1,dynamic_7step,36,78,5,200000.0,45.0,random_walk,0.36307330942903016,1,200005.15649502794,13964,8482.0,205.6990885734558,dynamic_7step|seed=78
nstep_N7,1,dynamic_7step,37,79,5,200000.0,45.0,random_walk,0.3498777070720111,0,200007.0014903986,13179,8486.0,214.6980972290039,dynamic_7step|seed=79
nstep_N7,1,dynamic_7step,38,80,5,200000.0,45.0,random_walk,0.35581551314746546,0,200007.68270672864,13647,8477.0,210.35202288627625,dynamic_7step|seed=80
nstep_N7,1,dynamic_7step,39,81,5,200000.0,45.0,random_walk,0.3461285958960931,1,200005.79140041964,12685,8527.0,187.46966099739075,dynamic_7step|seed=81
nstep_N7,1,dynamic_7step,40,82,5,200000.0,45.0,random_walk,0.37480127905223454,0,200006.36247431277,14733,8500.0,212.3669650554657,dynamic_7step|seed=82
nstep_N7,1,dynamic_7step,41,83,5,200000.0,45.0,random_walk,0.3743500519351971,0,200018.63546027127,14735,8499.0,210.26611399650574,dynamic_7step|seed=83
nstep_N7,1,dynamic_7step,42,84,5,200000.0,45.0,random_walk,0.38190156293891414,0,200006.83922395442,14775,8527.0,212.16852355003357,dynamic_7step|seed=84
nstep_N7,1,dynamic_7step,43,85,5,200000.0,45.0,random_walk,0.3558800998645681,0,200000.67972992384,15001,8492.0,217.24286890029907,dynamic_7step|seed=85
nstep_N7,1,dynamic_7step,44,86,5,200000.0,45.0,random_walk,0.34901641222233,0,200008.09596753528,14413,8492.0,214.01938104629517,dynamic_7step|seed=86
nstep_N7,1,dynamic_7step,45,87,5,200000.0,45.0,random_walk,0.35084358915752495,0,200023.3534790239,15050,8463.0,213.28067111968994,dynamic_7step|seed=87
nstep_N7,1,dynamic_7step,46,88,5,200000.0,45.0,random_walk,0.3705552673635015,1,200011.92967534566,14350,8508.0,182.8460509777069,dynamic_7step|seed=88
nstep_N7,1,dynamic_7step,47,89,5,200000.0,45.0,random_walk,0.2838994128224674,0,200013.43259348325,9386,8505.0,137.7884931564331,dynamic_7step|seed=89
nstep_N7,1,dynamic_7step,48,90,5,200000.0,45.0,random_walk,0.3707641944906991,1,200004.04195108675,15016,8544.0,158.2307767868042,dynamic_7step|seed=90
nstep_N7,1,dynamic_7step,49,91,5,200000.0,45.0,random_walk,0.3300637094206591,1,200009.4496789286,11953,8511.0,131.0757291316986,dynamic_7step|seed=91
