dataset,planning_seed,k,planning_mode,P_detect,RMST,NRMST,retention_Pdet,retention_invalid_reason,degradation_NRMST,T,H,T_common,H_common,budget_total,actual_distance_total,budget_utilization,termination_reason,active_fleet,failed_drone_ids,pizza_assignment_hash
10,46,2,pizza_repartition,0.161823934440274,8210.138456081793,0.8917278653287491,0.7771565817406777,none,0.034266188217419113,8010,8011,9206,9207,120000.0,120010.93088976279,1.0000910907480234,budget_exhausted,3,"[2,4]",c951547505843cddbf0e5c4bfb2f1d52c7cb4a4d7fb51f13a9b0309179adf302
10,46,3,dynamic_evidence_3step,0.18515286074727508,8110.955220992208,0.8809552754417517,0.6805005563260459,none,0.07133708621949297,8747,8748,9206,9207,80000.0,80002.56767261574,1.0000320959076967,budget_exhausted,2,"[2,4,3]",none
10,46,3,online_static_3step,0.11489718947261293,8296.046211448793,0.9010585653794714,0.961000053420541,none,0.009527811918519258,8846,8847,9206,9207,80000.0,80001.3071170647,1.0000163389633088,budget_exhausted,2,"[2,4,3]",none
10,46,3,pizza_repartition,0.13873598027528591,8429.002740817277,0.9154993744778187,0.6662770903952862,none,0.05803769736648867,8008,8009,9206,9207,80000.0,80005.07634095536,1.000063454261942,budget_exhausted,2,"[2,4,3]",2f2bc0b30bed735fa9b98a729955d57b7b5a11eaa018f065423e464ab5a4dde1
10,48,0,dynamic_evidence_3step,0.2543825195025774,7321.034194337825,0.8192741936367307,1.0,none,0.0,8751,8752,8935,8936,200000.0,200003.17454820816,1.0000158727410409,budget_exhausted,5,[],none
10,48,0,online_static_3step,0.1440666000311919,7793.802074799707,0.8721801784690809,1.0,none,0.0,8906,8907,8935,8936,200000.0,200013.83577113337,1.0000691788556668,budget_exhausted,5,[],none
10,48,0,pizza_repartition,0.2080922969557488,7682.010361811302,0.8596699151534581,1.0,none,0.0,8012,8013,8935,8936,200000.0,200021.12576217085,1.0001056288108543,budget_exhausted,5,[],6e696e7d2d7cf4aa55a54431a20ad857afdba8fe9554f10965faff94c30c13a6
10,48,1,dynamic_evidence_3step,0.27434037034502323,7325.530459292055,0.8197773566799524,1.0784560624742283,none,0.0005031630432217327,8758,8759,8935,8936,160000.0,160013.62765225762,1.0000851728266102,budget_exhausted,4,[4],none
10,48,1,online_static_3step,0.14804913196156633,7830.2409486214565,0.8762579396398228,1.0276436865277043,none,0.004077761170741878,8729,8730,8935,8936,160000.0,160014.0991388821,1.0000881196180131,budget_exhausted,4,[4],none
10,48,1,pizza_repartition,0.1873106395935173,7820.022192079465,0.875114390340137,0.9001325004997626,none,0.015444475186678908,8011,8012,8935,8936,160000.0,160016.0317316852,1.0001001983230324,budget_exhausted,4,[4],ed43f1107d0f224afa50dcb743d2c48eec521ed0df6e1a9dae28731ff58cb15a
10,48,2,dynamic_evidence_3step,0.21756025708316595,7646.523666680384,0.8556987093420304,0.8552484561776724,none,0.0364245157052997,8756,8757,8935,8936,120000.0,120010.9623928312,1.0000913532735933,budget_exhausted,3,"[4,1]",none
10,48,2,online_static_3step,0.13468447818214635,8024.294594050443,0.8979738802652689,0.9348764956831478,none,0.025793701796188007,8935,8936,8935,8936,120000.0,120002.53949103909,1.0000211624253257,budget_exhausted,3,"[4,1]",none
10,48,2,pizza_repartition,0.1617729399815943,7983.630971715976,0.8934233406127994,0.7774095550302644,none,0.033753425459341235,8010,8011,8935,8936,120000.0,120014.92267436294,1.0001243556196913,budget_exhausted,3,"[4,1]",1bc7674aada3d3ccea6005e7eabe6adc8afc751ab8afd2fc1a2c8797efba087e
10,48,3,dynamic_evidence_3step,0.18713731053363708,7892.228650322372,0.8831947907701849,0.735653184423079,none,0.06392059713345422,8726,8727,8935,8936,80000.0,80006.58457873545,1.0000823072341931,budget_exhausted,2,"[4,1,0]",none
10,48,3,online_static_3step,0.10517236155051071,8154.503231344462,0.9125451243671063,0.7300259847024905,none,0.04036494589802542,8898,8899,8935,8936,80000.0,80002.2869630507,1.0000285870381338,budget_exhausted,2,"[4,1,0]",none
10,48,3,pizza_repartition,0.13863664177171112,8195.910197403882,0.9171788493066118,0.6662266878681841,none,0.05750893415315361,8008,8009,8935,8936,80000.0,80001.83770764356,1.0000229713455444,budget_exhausted,2,"[4,1,0]",280b690b0e0b54dfa8276b11f7f025c77d805bd35b4e30030a344745f5cc5dd3
10,49,0,dynamic_evidence_3step,0.29698386691581746,7237.825842175351,0.8019751625679059,1.0,none,0.0,8768,8769,9024,9025,200000.0,200002.64994910648,1.0000132497455323,budget_exhausted,5,[],none
10,49,0,online_static_3step,0.139257431679997,7899.412585377184,0.8752811728949789,1.0,none,0.0,8939,8940,9024,9025,200000.0,200000.07683936675,1.0000003841968337,budget_exhausted,5,[],none
10,49,0,pizza_repartition,0.20823380722319978,7750.919133137944,0.8588276047798277,1.0,none,0.0,8011,8012,9024,9025,200000.0,200018.27431597438,1.0000913715798718,budget_exhausted,5,[],1857f2c34acf13f50e15d645acc088f7c229096aed22930214d37ca87deb9235
10,49,1,dynamic_evidence_3step,0.23576297780491315,7529.399415751928,0.8342824837398258,0.7938578625610735,none,0.03230732117191992,8740,8741,9024,9025,160000.0,160005.3467027102,1.0000334168919387,budget_exhausted,4,[3],none
10,49,1,online_static_3step,0.13154071127191239,7995.23590351251,0.8858987150706382,0.9445866528271393,none,0.010617542175659356,9024,9025,9024,9025,160000.0,160010.67844440028,1.0000667402775019,budget_exhausted,4,[3],none
10,49,1,pizza_repartition,0.18746085538732798,7889.845259176285,0.8742210813491729,0.9002421743477711,none,0.0153934765693452,8010,8011,9024,9025,160000.0,160010.2229123681,1.0000638932023007,budget_exhausted,4,[3],a7b6d6bb7b75863d5da631053a664b73786df55ac646fac07fbe42315623017c
10,49,2,dynamic_evidence_3step,0.2450378439473938,7577.757775212893,0.83964075071611,0.8250880645205277,none,0.03766558814820409,8744,8745,9024,9025,120000.0,120008.10849952277,1.0000675708293565,budget_exhausted,3,"[3,1]",none
10,49,2,online_static_3step,0.13428738395387918,8023.997481058719,0.8890855934691102,0.9643103591229616,none,0.013804420574131337,8792,8793,9024,9025,120000.0,120009.87091913716,1.0000822576594763,budget_exhausted,3,"[3,1]",none
10,49,2,pizza_repartition,0.1619441449425923,8055.817994755034,0.8926114121612226,0.7777034243484251,none,0.03378380738139497,8010,8011,9024,9025,120000.0,120010.9697268636,1.00009141439053,budget_exhausted,3,"[3,1]",547dfc605eb48f57942cd0a283509a04b7be4dbc428bf8620e285b2e5f79f359
10,49,3,dynamic_evidence_3step,0.19844907190708447,7921.6999262021545,0.877750684343729,0.668214990827554,none,0.07577552177582314,8754,8755,9024,9025,80000.0,80008.60712710519,1.000107589088815,budget_exhausted,2,"[3,1,0]",none
10,49,3,online_static_3step,0.13470786653823258,8111.980306005333,0.898834382936879,0.9673298215622778,none,0.02355321004190014,8757,8758,9024,9025,80000.0,80004.18159110166,1.0000522698887708,budget_exhausted,2,"[3,1,0]",none
10,49,3,pizza_repartition,0.13876868893935917,8270.932898973744,0.9164468586120492,0.6664080669217033,none,0.05761925383222155,8007,8008,9024,9025,80000.0,80004.06273280724,1.0000507841600905,budget_exhausted,2,"[3,1,0]",666aa16649c90e48e640c78dd66fabcbd5ca468c4c0fde73182f11e86310ebf9
10,50,0,dynamic_evidence_3step,0.2902199284247654,7258.118632974308,0.8013822052527667,1.0,none,0.0,8759,8760,9056,9057,200000.0,200006.33843520214,1.0000316921760106,budget_exhausted,5,[],none
10,50,0,online_static_3step,0.14287408821257447,7879.373828798906,0.8699761321407647,1.0,none,0.0,9056,9057,9056,9057,200000.0,200002.90150163308,1.0000145075081655,budget_exhausted,5,[],none
10,50,0,pizza_repartition,0.20808438863010276,7777.124571687319,0.85868660391822,1.0,none,0.0,8012,8013,9056,9057,200000.0,200018.20710980412,1.0000910355490207,budget_exhausted,5,[],411a3c6603f6ee07acaa9879b3f9db4904e22b2421d12f43dd8b99994a2262a3
10,50,1,dynamic_evidence_3step,0.26599221467566897,7450.0563931871175,0.8225744057841579,0.9165194689399937,none,0.021192200531391148,8747,8748,9056,9057,160000.0,160000.24481857452,1.0000015301160907,budget_exhausted,4,[0],none
10,50,1,online_static_3step,0.14158933889412834,7915.648570730948,0.8739812930033066,0.9910078214005144,none,0.004005160862541879,8867,8868,9056,9057,160000.0,160009.37990153744,1.000058624384609,budget_exhausted,4,[0],none
10,50,1,pizza_repartition,0.1875618779991353,7916.350907464631,0.8740588392916673,0.901374097470383,none,0.01537223537344723,8011,8012,9056,9057,160000.0,160014.61475915895,1.0000913422447435,budget_exhausted,4,[0],ae49165f6e2674c1a6bb38bb78716279dc3414e31bd0afbd0c8781737a40ab7b
10,50,2,dynamic_evidence_3step,0.2221483562238084,7682.640751770849,0.8482544718748868,0.7654483185547218,none,0.04687226662212007,8752,8753,9056,9057,120000.0,120000.18740852183,1.0000015617376818,budget_exhausted,3,"[0,4]",none
10,50,2,online_static_3step,0.11819784884141649,8095.965319006908,0.8938903962688427,0.8272868112064969,none,0.023914264128077956,8977,8978,9056,9057,120000.0,120005.28825240988,1.0000440687700825,budget_exhausted,3,"[0,4]",none
10,50,2,pizza_repartition,0.16177417995387544,8084.903555307871,0.8926690466277875,0.7774450597610676,none,0.033982442709567406,8010,8011,9056,9057,120000.0,120011.62537101336,1.000096878091778,budget_exhausted,3,"[0,4]",d63205ddb5ec5b0e6c0104791d106f030e272ec42fbaea702e7fc64fd437ea29
10,50,3,dynamic_evidence_3step,0.18514449240447117,7988.32683798458,0.882005833938896,0.6379454829631617,none,0.08062362868612927,8747,8748,9056,9057,80000.0,80007.52214909528,1.000094026863691,budget_exhausted,2,"[0,4,2]",none
10,50,3,online_static_3step,0.120486653696109,8129.452141810588,0.8975877378613877,0.8433065449687669,none,0.027611605720622934,8845,8846,9056,9057,80000.0,80001.15212019753,1.000014401502469,budget_exhausted,2,"[0,4,2]",none
10,50,3,pizza_repartition,0.13871685395126188,8300.092503985683,0.9164284535702422,0.66663748714878,none,0.057741849652022115,8008,8009,9056,9057,80000.0,80005.56463590001,1.0000695579487502,budget_exhausted,2,"[0,4,2]",f0f60cf051fd647d0cf03abd7e1b6cfe6137da639a116a7f38bfe966cb551dd0
10,47,0,dynamic_evidence_3step,0.2923187274610215,7413.212602288219,0.8038617005300607,1.0,none,0.0,8743,8744,9221,9222,200000.0,200007.3464511977,1.0000367322559884,budget_exhausted,5,[],none
10,47,0,online_static_3step,0.1121133654866952,8277.861436564515,0.8976210623036777,1.0,none,0.0,9221,9222,9221,9222,200000.0,200022.52002154518,1.0001126001077258,budget_exhausted,5,[],none
10,47,0,pizza_repartition,0.2080925405072097,7907.39118413914,0.8574486211384884,1.0,none,0.0,8011,8012,9221,9222,200000.0,200018.85613937967,1.0000942806968984,budget_exhausted,5,[],1fab15a6b9da3b8b758550f8d4e3533cff416828c946835dd23bd72df7c832b8
10,47,1,dynamic_evidence_3step,0.2626631503728527,7608.4149031099705,0.825028725125783,0.898550539865349,none,0.021167024595722284,8773,8774,9221,9222,160000.0,160008.62440435504,1.000053902527219,budget_exhausted,4,[4],none
10,47,1,online_static_3step,0.11855560225578474,8226.176634609157,0.8920165511395747,1.0574618087783125,none,-0.005604511164102988,9201,9202,9221,9222,160000.0,160003.76108102407,1.0000235067564005,budget_exhausted,4,[4],none
10,47,1,pizza_repartition,0.18738445798679404,8051.437521918861,0.8730684799304773,0.9004861852811191,none,0.015619858791988905,8010,8011,9221,9222,160000.0,160010.73934100583,1.0000671208812864,budget_exhausted,4,[4],668660f110c9b98499c378a2b29451f04e09d1beceae2a3c545b6e9ee8670305
10,47,2,dynamic_evidence_3step,0.2266133993645344,7809.264645045844,0.8468081376106966,0.7752270999973876,none,0.042946437080635946,8743,8744,9221,9222,120000.0,120002.8895528471,1.0000240796070592,budget_exhausted,3,"[4,2]",none
10,47,2,online_static_3step,0.11827677952533189,8242.83686734052,0.8938231259315247,1.0549748374056982,none,-0.003797936372152977,8977,8978,9221,9222,120000.0,120002.84298907893,1.0000236915756577,budget_exhausted,3,"[4,2]",none
10,47,2,pizza_repartition,0.1618232450985441,8222.866068910025,0.8916575654857976,0.7776503891206876,none,0.034208944347309145,8010,8011,9221,9222,120000.0,120010.49125532007,1.0000874271276672,budget_exhausted,3,"[4,2]",5c3df012806321605938f83701f67da402307f0df24c16ee9ece49a20d4d28cf
10,47,3,dynamic_evidence_3step,0.18514358928328667,8123.795967088098,0.8809147654617326,0.6333620527544688,none,0.07705306493167197,8748,8749,9221,9222,80000.0,80002.72266947522,1.0000340333684403,budget_exhausted,2,"[4,2,3]",none
10,47,3,online_static_3step,0.11083637333858329,8379.244288387463,0.9086146484913753,0.9886098134458067,none,0.010993586187697635,8916,8917,9221,9222,80000.0,80002.75954276056,1.000034494284507,budget_exhausted,2,"[4,2,3]",none
10,47,3,pizza_repartition,0.13871461719855854,8441.606345386459,0.9153769621976208,0.6666006232633435,none,0.05792834105913236,8007,8008,9221,9222,80000.0,80003.61971320202,1.0000452464150251,budget_exhausted,2,"[4,2,3]",2f2bc0b30bed735fa9b98a729955d57b7b5a11eaa018f065423e464ab5a4dde1
10,51,0,dynamic_evidence_3step,0.2848767661477277,7457.423890386228,0.8079549177016498,1.0,none,0.0,8733,8734,9229,9230,200000.0,200000.83441691071,1.0000041720845536,budget_exhausted,5,[],none
10,51,0,online_static_3step,0.12138830856290984,8196.251523395778,0.8880012484719153,1.0,none,0.0,9229,9230,9229,9230,200000.0,200018.41206857943,1.000092060342897,budget_exhausted,5,[],none
10,51,0,pizza_repartition,0.20809555496509186,7913.96356186824,0.8574175039943922,1.0,none,0.0,8012,8013,9229,9230,200000.0,200019.7332349,1.0000986661745,budget_exhausted,5,[],f8cc2a8a06891f8b07bbab0a52eabda85d693ea964fb2ca8872c2ac6968d3383
10,51,1,dynamic_evidence_3step,0.2588494957124234,7593.147959995388,0.8226595839648307,0.9086367386598054,none,0.014704666263180899,8764,8765,9229,9230,160000.0,160005.70656125539,1.0000356660078462,budget_exhausted,4,[0],none
10,51,1,online_static_3step,0.1187480761272315,8235.159397704261,0.8922166194695841,0.9782496974631619,none,0.004215370997668777,9056,9057,9229,9230,160000.0,160001.29193613114,1.0000080746008195,budget_exhausted,4,[0],none
10,51,1,pizza_repartition,0.18753729795000795,8057.346316884393,0.8729519303233362,0.901207611000953,none,0.015534426328943973,8010,8011,9229,9230,160000.0,160001.25745830705,1.000007859114419,budget_exhausted,4,[0],e625bc03cf4a3fce4ee994e269052925f1e872eee5e727e39de5b85b7bad9887
10,51,2,dynamic_evidence_3step,0.2271732701385042,7809.1708593292105,0.8460640150952558,0.7974440078440781,none,0.038109097393605906,8754,8755,9229,9230,120000.0,120012.94266557318,1.000107855546443,budget_exhausted,3,"[0,3]",none
10,51,2,online_static_3step,0.13342934259168387,8162.257540110375,0.8843182600336268,1.0991943472260652,none,-0.0036829884382885147,8739,8740,9229,9230,120000.0,120004.4048352078,1.0000367069600649,budget_exhausted,3,"[0,3]",none
10,51,2,pizza_repartition,0.16194913501109007,8228.563927730233,0.8915020506749981,0.778244086175974,none,0.0340845466806059,8010,8011,9229,9230,120000.0,120011.87131096015,1.0000989275913346,budget_exhausted,3,"[0,3]",d8205d30471242452bc0ca46199549291c0dede64410b4949f00f06c615e193c
10,51,3,dynamic_evidence_3step,0.18467539826643128,8130.324312563758,0.8808585387393021,0.6482641626543342,none,0.07290362103765224,8749,8750,9229,9230,80000.0,80007.832142816,1.0000979017852,budget_exhausted,2,"[0,3,1]",none
10,51,3,online_static_3step,0.12063114635597025,8280.787875489326,0.8971601165210538,0.9937624783152227,none,0.009158868049138458,8847,8848,9229,9230,80000.0,80001.46211391623,1.000018276423953,budget_exhausted,2,"[0,3,1]",none
10,51,3,pizza_repartition,0.13867497281619917,8448.760941411603,0.9153587152125248,0.6664004564607926,none,0.05794121121813256,8008,8009,9229,9230,80000.0,80005.28859316159,1.0000661074145198,budget_exhausted,2,"[0,3,1]",666aa16649c90e48e640c78dd66fabcbd5ca468c4c0fde73182f11e86310ebf9
