dataset,planning_seed,planning_mode,simulation_mode,condition,failure_ids,failure_identity_source,failure_seed,failure_fraction,trigger_step,failure_distance,failure_time,search_inactive_uav_ids,search_inactive_activation_uav_ids,no_parked_repeats,search_inactive_post_fault_exposures,failed_uav_post_fault_distance,failed_uav_post_fault_exposures,P_detect,RMST,RMST_at_own_T,RMST_at_fault,L,Pdet_at_fault,PostFault_PdetGain,ConditionalPostFaultPdet,exposure_multiplicity,revisit_fraction,T,H,P_detect_at_Tref,RMST_at_Tref,NRMST_at_Tref,actual_distance_total,budget_utilization,termination_reason,max_step_distance,dead_uav_silent,hold_inactive_for_search,step_bound_ok,initial_positions,initial_positions_hash,trajectory_hash,prefailure_trajectory_hash,policy_seed,pizza_assignment_diag,number_of_replans,planner_wall_time,victim_sampling_model,simulation_num_victims,evaluation_victim_model,evaluation_num_victims,condition_key,condition_key_hash,NRMST,T_common,H_common,retention_Pdet,retention_invalid_reason,degradation_NRMST,common_horizon_ok,implementation_version,git_commit,source_hash,experiment_id,config_hash,victim_seed,sensor_seed,distribution_seed,belief_model,fix_profile,behavior_profile,w,p_d,tau,simulation_victim_model,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt
14,43,pizza_fixed_midflight,pizza_fixed,midflight_failure,[4],c7_derived,753624403,0.5,4009,100019.33774185037,4009.0,[],[],True,0,0.0,0,0.31424865326953383,7421.8147867416155,7167.401037104537,3520.165373580014,0.3149747894194653,0.21581138493657281,0.09843726833296101,0.12552754074987324,10.929431891082757,0.9085039359807995,9013,9014,0.29935300715503493,6464.426183982004,0.8079522789628801,200007.89205080378,1.000039460254019,budget_exhausted,5.000000000904411,True,True,True,"[[543802.1311863684,5610175.818700329],[543922.1311863684,5610205.818700329],[543772.1311863684,5610175.818700329],[543832.1311863684,5610145.818700329],[543772.1311863684,5610235.818700329]]",b1233cb249cea3049d23064e246322d6aa2acdcb6e14415fd29b9ad39b2c32db,33ab7f2681c0b2f854b3b34aae3bdf27895ebd2dea21e5719c470ab98dd7f08c,2d01230bca6696572c7579532436c493276e96350121f400ac08622fca46fbbc,4233893372,null,0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.7908167060992665,9384,9385,0.9450345896369795,none,0.011038249113701437,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
14,43,pizza_no_failure,pizza_replan,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.33252608604542994,7318.220818809528,6402.446608863888,none,0.33327197829673816,none,none,none,10.96783416726233,0.9088242961418144,8012,8013,0.33225088059865315,6394.435480267571,0.799204534466638,200000.10988623372,1.0000005494311686,budget_exhausted,5.000000000904837,True,True,True,"[[543802.1311863684,5610175.818700329],[543922.1311863684,5610205.818700329],[543772.1311863684,5610175.818700329],[543832.1311863684,5610145.818700329],[543772.1311863684,5610235.818700329]]",b1233cb249cea3049d23064e246322d6aa2acdcb6e14415fd29b9ad39b2c32db,007df70a8982cd9ae2b5342f03d9097855fcdfd9183ce2f0387e51bf70081a25,none,none,none,0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.779778456985565,9384,9385,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
14,43,pizza_replan_midflight,pizza_replan,midflight_failure,[4],c7_derived,753624403,0.5,4009,100019.33774185037,4009.0,[],[],True,0,0.0,0,0.27975753436201045,7588.166741589572,7320.956786837798,3520.165373580014,0.280290895493972,0.21581138493657281,0.06394614942543764,0.0815443481288816,14.949225221713283,0.9331069011825756,9013,9014,0.25499913265088875,6579.475257031086,0.8223316156769261,200016.65702372752,1.0000832851186376,budget_exhausted,5.000000000904411,True,True,True,"[[543802.1311863684,5610175.818700329],[543922.1311863684,5610205.818700329],[543772.1311863684,5610175.818700329],[543832.1311863684,5610145.818700329],[543772.1311863684,5610235.818700329]]",b1233cb249cea3049d23064e246322d6aa2acdcb6e14415fd29b9ad39b2c32db,ef95baf844d68846ba26b02175571f3b004ebc71c65dbaf111c91cb842ca4694,2d01230bca6696572c7579532436c493276e96350121f400ac08622fca46fbbc,4233893372,"{""assignment"":{""0"":[1,""forward""],""1"":[0,""forward""],""2"":[2,""forward""],""3"":[3,""forward""]},""assignment_cost"":2953.5537796890485,""deadhead_fraction_remaining_budget"":0.029541250407633682,""deadhead_per_drone"":{""0"":1151.4716427144888,""1"":9.721974882451244,""2"":598.8324194923478,""3"":1193.5277425997608},""deadhead_total"":2953.5537796890485,""empty_sectors"":0,""generator"":""generate_pizza_zigzag_path(overlap=0.0, path_point_spacing_m=10.0, border_gap_m=0.0)"",""num_sectors"":4,""orientations_per_sector"":{""0"":""forward"",""1"":""forward"",""2"":""forward"",""3"":""forward""},""prefix_removed_total"":4462,""route_length_after_replan"":{""0"":1165490.9129598718,""1"":1148906.838742936,""2"":1165490.9129598772,""3"":1164383.871577251},""search_inactive_uav_ids"":[],""suffix_removed_total"":0,""survivor_ids"":[0,1,2,3],""task_splits"":0}",0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8085420076280844,9384,9385,0.8413100388274194,none,0.028763550642519342,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
14,43,random_uniform_n8_uncoordinated,random_uniform_n8_uncoordinated,midflight_failure,[4],c7_derived,753624403,0.5,4000,100000.0,4000.0,[],[],True,0,0.0,0,0.017637714713797405,9266.901699259111,8889.674581709402,3972.684372189322,0.01770728944465256,0.01352785167732621,0.004109863036471196,0.004166223084411771,425.2172701949861,0.9976482610888747,9000,9001,0.017453126340637393,7907.265374975172,0.98828463629236,200000.0,1.0,budget_exhausted,5.000000000466541,True,True,True,"[[543802.1311863684,5610175.818700329],[543922.1311863684,5610205.818700329],[543772.1311863684,5610175.818700329],[543832.1311863684,5610145.818700329],[543772.1311863684,5610235.818700329]]",b1233cb249cea3049d23064e246322d6aa2acdcb6e14415fd29b9ad39b2c32db,8173e725c94f2195ec1cce199ca7e2fd19ee22af08acee5206df4be16575bf46,40a84905b3e3cd56b99f65bba49b9b28fbca7c769e25e43ea7d5702f657f955c,4233893372,null,9000,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.9874162705657018,9384,9385,0.9001827050053186,none,0.000878058702019735,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
14,43,random_uniform_n8_uncoordinated,random_uniform_n8_uncoordinated,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.019593483207048724,9258.661118340657,7901.778499099142,none,0.01963860777922366,none,none,none,384.4886649874055,0.9973991430929888,8000,8001,0.019593483207048724,7901.778499099142,0.9875988625295766,200000.0,1.0,budget_exhausted,5.000000000466541,True,True,True,"[[543802.1311863684,5610175.818700329],[543922.1311863684,5610205.818700329],[543772.1311863684,5610175.818700329],[543832.1311863684,5610145.818700329],[543772.1311863684,5610235.818700329]]",b1233cb249cea3049d23064e246322d6aa2acdcb6e14415fd29b9ad39b2c32db,ea1da1a4e7c0d406f285f075766451cfa7f5c234226428e672ba4fd8a0614078,none,4233893372,none,8000,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.9865382118636821,9384,9385,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
14,44,dynamic_evidence_3step,dynamic_3step,midflight_failure,[3],c7_derived,2063511286,0.5,4175,100012.75964613543,4175.0,[],[],True,0,0.0,0,0.387273364565403,7002.203706310164,7002.203706310164,3533.292834153875,0.38789978283625925,0.2612117463050624,0.12606161826034062,0.1706329487912978,11.769400855920114,0.9150339076524027,9388,9389,0.36625882627738754,6137.385985597577,0.7670773635292559,200004.4828810997,1.0000224144054985,budget_exhausted,5.000000000241005,True,True,True,"[[543862.1311863684,5610235.818700329],[543742.1311863684,5610235.818700329],[543862.1311863684,5610265.818700329],[543862.1311863684,5610235.818700329],[543772.1311863684,5610115.818700329]]",7e30954c49b3e1f4c3b2611cd03609f2be4f4eb3f848c6ebcde06b365b499484,c8c4ce22844059a856cfc4e9a6057496568c3b69114b9a04578c3b134549f9fc,3cfc4970ff89e648dd8971bea434088dac404b34caa7749813c86deb9adad02a,3053335195,null,3287,125.39288746879902,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.7457880185653599,9388,9389,0.9933983088865544,none,0.006964222981514889,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
14,44,dynamic_evidence_3step,dynamic_3step,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.38984701413421613,6936.816616736721,6301.64735845029,none,0.39044705684426456,none,none,none,11.790485034645332,0.9151858471418618,8347,8348,0.3846876986723024,6089.073852023031,0.761039101615177,200012.28552738082,1.0000614276369042,budget_exhausted,5.000000000039431,True,True,True,"[[543862.1311863684,5610235.818700329],[543742.1311863684,5610235.818700329],[543862.1311863684,5610265.818700329],[543862.1311863684,5610235.818700329],[543772.1311863684,5610115.818700329]]",7e30954c49b3e1f4c3b2611cd03609f2be4f4eb3f848c6ebcde06b365b499484,0bfd1a125f1f3d8bdfa2459d1539702f7e1aba4f3c53c02a4da992e7a4b480f3,none,none,none,2539,77.18947476538597,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.738823795583845,9388,9389,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
14,44,online_static_3step,online_static_3step,midflight_failure,[3],c7_derived,2063511286,0.5,4111,100000.66660680555,4111.0,[],[],True,0,0.0,0,0.14598418366378652,8160.59257633674,7986.373349803913,3653.9511135303287,0.14635938106409876,0.14598418366378652,0.0,0.0,50.09732283464567,0.9800388535071891,9184,9185,0.14598418366378652,6975.218623261912,0.8717933537385217,200009.3072682416,1.0000465363412079,budget_exhausted,5.000000000039431,True,True,True,"[[543862.1311863684,5610235.818700329],[543742.1311863684,5610235.818700329],[543862.1311863684,5610265.818700329],[543862.1311863684,5610235.818700329],[543772.1311863684,5610115.818700329]]",7e30954c49b3e1f4c3b2611cd03609f2be4f4eb3f848c6ebcde06b365b499484,8bd2d045843e8874f254a1363ec94dce82c7c35be34700fab752274e9a0b1d57,b4855fc023ce5e9700880a720a5210236eb270c50315811d7407ebad4a7d415f,3053335195,null,3270,103.07277815922862,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8691652546955736,9388,9389,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
14,44,online_static_3step,online_static_3step,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.14598418366378652,8160.59257633674,7110.153122243047,none,0.14635938106409876,none,none,none,49.976692913385826,0.9799906728175654,8158,8159,0.14598418366378652,6975.218623261912,0.8717933537385217,200017.54969870273,1.0000877484935136,budget_exhausted,5.000000000039431,True,True,True,"[[543862.1311863684,5610235.818700329],[543742.1311863684,5610235.818700329],[543862.1311863684,5610265.818700329],[543862.1311863684,5610235.818700329],[543772.1311863684,5610115.818700329]]",7e30954c49b3e1f4c3b2611cd03609f2be4f4eb3f848c6ebcde06b365b499484,9828b1f0ef475d21c3c0b5e6d630a4cfec9cec0d87d1549d54effa61dd8dc68a,none,none,none,2646,75.74581578595098,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8691652546955736,9388,9389,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
14,44,pizza_fixed_midflight,pizza_fixed,midflight_failure,[3],c7_derived,2063511286,0.5,4009,100012.808956107,4009.0,[],[],True,0,0.0,0,0.3296006694968422,7383.545604639277,7132.816255030854,3521.3453270045748,0.3303605580266078,0.21552326916725262,0.11407740032958957,0.14541846283763285,10.932748538011696,0.9085316929660336,9014,9015,0.31112622805722806,6443.708413977609,0.8053628813870277,200015.58915246822,1.0000779457623412,budget_exhausted,5.000000000907591,True,True,True,"[[543862.1311863684,5610235.818700329],[543742.1311863684,5610235.818700329],[543862.1311863684,5610265.818700329],[543862.1311863684,5610235.818700329],[543772.1311863684,5610115.818700329]]",7e30954c49b3e1f4c3b2611cd03609f2be4f4eb3f848c6ebcde06b365b499484,acdf38eaca760d05480feaf4da0b0c0eeb08ad23c76afc4ce8cb0e100cb93b52,6dd75efdd501e551433d5474a4752adb9769ed16e3c3185529ea9128d69eec50,3053335195,null,0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.7864038347682689,9388,9389,0.9915534838647747,none,0.006424382343569346,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
14,44,pizza_no_failure,pizza_replan,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.33240836209072533,7323.227078815504,6405.288576690076,none,0.3330942821880047,none,none,none,10.973610813130229,0.9088722921717369,8013,8014,0.3320583981949754,6396.60786550337,0.799476048681836,200014.73084292025,1.0000736542146014,budget_exhausted,5.000000000907591,True,True,True,"[[543862.1311863684,5610235.818700329],[543742.1311863684,5610235.818700329],[543862.1311863684,5610265.818700329],[543862.1311863684,5610235.818700329],[543772.1311863684,5610115.818700329]]",7e30954c49b3e1f4c3b2611cd03609f2be4f4eb3f848c6ebcde06b365b499484,40904cc9c3b4af28386b6ece7d5f69f33ff161d753af825f1b11b8065016ee20,none,none,none,0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.7799794524246996,9388,9389,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
14,44,pizza_replan_midflight,pizza_replan,midflight_failure,[3],c7_derived,2063511286,0.5,4009,100012.808956107,4009.0,[],[],True,0,0.0,0,0.2600068516069863,7687.6907411569655,7410.193310509314,3521.3453270045748,0.2603932815335703,0.21552326916725262,0.04448358243973366,0.056704782552967375,17.09577433381648,0.9415060130957661,9013,9014,0.23186449221344246,6646.383945926994,0.8306941564713153,200000.9955707634,1.000004977853817,budget_exhausted,5.000000000922594,True,True,True,"[[543862.1311863684,5610235.818700329],[543742.1311863684,5610235.818700329],[543862.1311863684,5610265.818700329],[543862.1311863684,5610235.818700329],[543772.1311863684,5610115.818700329]]",7e30954c49b3e1f4c3b2611cd03609f2be4f4eb3f848c6ebcde06b365b499484,8decd861835b254ea6f86f14e2a9a317247e3a225875fd848051095ece1939b9,6dd75efdd501e551433d5474a4752adb9769ed16e3c3185529ea9128d69eec50,3053335195,"{""assignment"":{""0"":[3,""forward""],""1"":[1,""forward""],""2"":[0,""forward""],""4"":[2,""forward""]},""assignment_cost"":4145.3365870789,""deadhead_fraction_remaining_budget"":0.0414586762944381,""deadhead_per_drone"":{""0"":1076.725630012985,""1"":1641.1219747188406,""2"":825.2124196952974,""4"":602.2765626517777},""deadhead_total"":4145.3365870789,""empty_sectors"":0,""generator"":""generate_pizza_zigzag_path(overlap=0.0, path_point_spacing_m=10.0, border_gap_m=0.0)"",""num_sectors"":4,""orientations_per_sector"":{""0"":""forward"",""1"":""forward"",""2"":""forward"",""4"":""forward""},""prefix_removed_total"":2869,""route_length_after_replan"":{""0"":1165490.9129598762,""1"":1164383.871577246,""2"":1165490.9129598765,""4"":1165490.9129598772},""search_inactive_uav_ids"":[],""suffix_removed_total"":0,""survivor_ids"":[0,1,2,4],""task_splits"":0}",0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8187976079621861,9388,9389,0.7821910675520904,none,0.038818155537486576,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
14,44,random_uniform_n8_uncoordinated,random_uniform_n8_uncoordinated,midflight_failure,[3],c7_derived,2063511286,0.5,4000,100000.0,4000.0,[],[],True,0,0.0,0,0.016151332916424652,9299.140576874928,8917.407294046441,3983.4624970804525,0.016246658747839617,0.007248000404961534,0.008903332511463118,0.008968335007227332,443.2674418604651,0.9977440256026862,9000,9001,0.015669136326028753,7933.401607595518,0.9915512570423094,200000.0,1.0,budget_exhausted,5.00000000046801,True,True,True,"[[543862.1311863684,5610235.818700329],[543742.1311863684,5610235.818700329],[543862.1311863684,5610265.818700329],[543862.1311863684,5610235.818700329],[543772.1311863684,5610115.818700329]]",7e30954c49b3e1f4c3b2611cd03609f2be4f4eb3f848c6ebcde06b365b499484,f753db0afa422a7417835ba3352e66e433aaf023c4b7fc83ab89c5a981efc085,2e4ab1983da8a48c70410d94cf92075442b8a93a9c6db1a0c5713acd283b40d6,3053335195,null,9000,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.9904292871312097,9388,9389,0.8587663170782757,none,0.0008017360084742187,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
14,44,random_uniform_n8_uncoordinated,random_uniform_n8_uncoordinated,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.018807599454267458,9291.613077491364,7929.718025533592,none,0.018892103567244727,none,none,none,396.0779220779221,0.9974752442783134,8000,8001,0.018807599454267458,7929.718025533592,0.9910908668333448,200000.0,1.0,budget_exhausted,5.00000000046801,True,True,True,"[[543862.1311863684,5610235.818700329],[543742.1311863684,5610235.818700329],[543862.1311863684,5610265.818700329],[543862.1311863684,5610235.818700329],[543772.1311863684,5610115.818700329]]",7e30954c49b3e1f4c3b2611cd03609f2be4f4eb3f848c6ebcde06b365b499484,456c628d9c5ea04484fcc48c969b86e5248ea97a3fc3848ea577bf07dc315cc9,none,3053335195,none,8000,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.9896275511227355,9388,9389,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
14,45,dynamic_evidence_3step,dynamic_3step,midflight_failure,[0],c7_derived,2700905162,0.5,4178,100020.84622477829,4178.0,[],[],True,0,0.0,0,0.380405385268644,7033.445390794898,7033.445390794898,3537.897396122271,0.3811008771430292,0.26177807818226306,0.11862730708638092,0.160693286910639,11.581387194052878,0.9136545576756551,9392,9393,0.35826949329299396,6154.435447216044,0.7692082798670221,200006.38750233134,1.0000319375116566,budget_exhausted,5.000000000039431,True,True,True,"[[543742.1311863684,5610145.818700329],[543832.1311863684,5610115.818700329],[543742.1311863684,5610175.818700329],[543832.1311863684,5610115.818700329],[543742.1311863684,5610235.818700329]]",5a00a7ff9ab3d839969c18128bdb12be014699dc11ad12dea3c9ded5de29fe3c,e5e2987e528a0ceb6a897cf08c355c03da8bab780befb9fcdd8152ba07408f6e,063f4f343622bc3f3df7ffb2091810995d94efc0abd742845c277bcdb710a64e,3942568478,null,3210,122.83205075474689,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.7487964857654528,9392,9393,0.9293427665231483,none,0.014283429861861818,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
14,45,dynamic_evidence_3step,dynamic_3step,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.4093273213841373,6899.28113410243,6276.121458162439,none,0.41009572021327745,none,none,none,11.119414067773727,0.910067203729898,8337,8338,0.39904691148358984,6075.390604286327,0.7593289094221132,200004.20328151714,1.0000210164075858,budget_exhausted,5.000000000039431,True,True,True,"[[543742.1311863684,5610145.818700329],[543832.1311863684,5610115.818700329],[543742.1311863684,5610175.818700329],[543832.1311863684,5610115.818700329],[543742.1311863684,5610235.818700329]]",5a00a7ff9ab3d839969c18128bdb12be014699dc11ad12dea3c9ded5de29fe3c,93bc55cfbfbe91fd79f2a5e2f84d74af391679f8edf5739398534f3098e74167,none,none,none,2510,75.85837322112639,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.734513055903591,9392,9393,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
