dataset,planning_seed,planning_mode,policy_seed,rng_scheme,P_detect,RMST,L,unique_cells_observed,total_exposure_events,revisit_fraction,mean_exposures_per_observed_cell,max_exposures_per_cell,number_of_steps,distance_travelled,wall_time,planner_wall_time,number_of_replans,duplicate_targets,fraction_cycles_with_duplicate_targets,random_invalid_actions,random_hold_events,random_number_of_target_conflicts,random_reservation_blocked,termination_reason,T,H,T_common,H_common,actual_distance_total,initial_positions,initial_positions_hash,trajectory_hash,active_uav_streams_derived,nominal_uav_streams_derived,uav_ids_active,w,tau,lookahead_N,belief_model,environment_belief_model,environment_tau,sensor_p_d,victim_seed,sensor_seed,distribution_seed,failure_seed,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,domain_hash,environment_type,environment_climate,k,NRMST,budget_total,budget_utilization,budget_error,active_fleet,failed_drone_ids,survivor_ids,survivor_positions,max_step_distance,retention_Pdet,retention_invalid_reason,degradation_NRMST,environment_seed_origin,implementation_version,git_commit,source_hash,experiment_id,config_hash,fix_profile,behavior_profile,p_d,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt,condition_key,condition_key_hash
10,42,random_uniform_n8_uncoordinated,2375072754,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.007001340065070574,7980.9034353682455,0.007033553244493104,365,60861,0.9940027275266591,166.74246575342465,1370,8000,80000.0,292.8738219360821,0.0,8000,46,0.00575,0,0,0,0,budget_exhausted,8000,8001,8000,8001,80000.0,"[[334369.65090151015,5725073.804406926],[334339.60537798965,5725073.804406926]]",c4828ca9dcf60e503daece02333346e4bb0bfbacc77ad3dd3aab0cb28e5cfefc,6a8e52571e1e1e34e3f435da274124d3beb8b931aa1e217ac89222fb705546c9,"{""2"":4137392409,""4"":1771306255}","{""0"":3252568771,""1"":1581797010,""2"":4137392409,""3"":2627906693,""4"":1771306255}","[2,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,2976144255,none,stationary,matched_prior_exact,1,0,456bd8986bed7e66f08fa8c990d8346adc5088c8289034b42a9f6161c440d0bb,flat,temperate,3,0.9974882433906068,80000.0,1.0,0.0,2,"[3,1,0]","[2,4]","[[334361.4939326978,5725068.809352602],[334326.0314329311,5725062.08709865]]",5.000000000464845,0.8107140828961759,none,0.0008030763155937315,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
10,44,random_uniform_n8_uncoordinated,233262710,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.0057907847591978975,7971.842566349926,0.005797484928953159,329,151967,0.9978350562951167,461.90577507598783,2472,8000,200000.0,636.6077876184136,0.0,8000,468,0.058,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[334309.55985446915,5725043.7588834055],[334189.3777603872,5725073.804406926],[334339.60537798965,5725103.849930447],[334309.55985446915,5725073.804406926],[334249.4688074282,5724953.622312844]]",e277508cac457b731eb44b76763894102f97b5fe1776e3c2f23345e28a9e6b6f,a04d158dbd2d5423d49fbbf89ec301062414df72d20a7ba127e7ed5cd6b1415e,"{""0"":153488220,""1"":722500772,""2"":2189251682,""3"":1647391411,""4"":3587200496}","{""0"":153488220,""1"":722500772,""2"":2189251682,""3"":1647391411,""4"":3587200496}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,2423362899,none,stationary,matched_prior_exact,1,0,456bd8986bed7e66f08fa8c990d8346adc5088c8289034b42a9f6161c440d0bb,flat,temperate,0,0.9963557763217005,200000.0,1.0,0.0,5,[],"[0,1,2,3,4]","[[334315.9840595574,5725049.084105466],[334197.8236000696,5725068.653909299],[334327.9832340155,5725092.6038039895],[334309.7195218816,5725063.384940596],[334245.0691957289,5724943.152220613]]",5.000000000464474,1.0,none,0.0,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
10,44,random_uniform_n8_uncoordinated,233262710,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.005424347919512467,7972.802095940773,0.005440953493905159,320,121566,0.9973676850435155,379.89375,2203,8000,160000.0,522.1650766208768,0.0,8000,209,0.025875,0,0,0,0,budget_exhausted,8000,8001,8000,8001,160000.0,"[[334309.55985446915,5725043.7588834055],[334189.3777603872,5725073.804406926],[334339.60537798965,5725103.849930447],[334309.55985446915,5725073.804406926]]",2d1e28a1f467579d0310b8737911018992fd8fff3d60eb60e86ebfb1d4badd44,187576128a7c29657d3825e11ae13a67405b15e2cdd4bff0c20277b174b44c84,"{""0"":153488220,""1"":722500772,""2"":2189251682,""3"":1647391411}","{""0"":153488220,""1"":722500772,""2"":2189251682,""3"":1647391411,""4"":3587200496}","[0,1,2,3]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,2423362899,none,stationary,matched_prior_exact,1,0,456bd8986bed7e66f08fa8c990d8346adc5088c8289034b42a9f6161c440d0bb,flat,temperate,1,0.9964757025297805,160000.0,1.0,0.0,4,[4],"[0,1,2,3]","[[334315.9840595574,5725049.084105466],[334197.8236000696,5725068.653909299],[334327.9832340155,5725092.6038039895],[334309.7195218816,5725063.384940596]]",5.000000000464474,0.9367206941851199,none,0.0001199262080799901,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
10,44,random_uniform_n8_uncoordinated,233262710,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.0013387578002761742,7993.416364996061,0.0013546218176192447,242,91175,0.9973457636413491,376.75619834710744,1932,8000,120000.0,420.3694850751199,0.0,8000,167,0.020625,0,0,0,0,budget_exhausted,8000,8001,8000,8001,120000.0,"[[334309.55985446915,5725043.7588834055],[334189.3777603872,5725073.804406926],[334309.55985446915,5725073.804406926]]",e50bf9254cee26c2eb94ccc2efaf969d93918038ab220d210abef4f10207df2b,458ad4484e02bf98f96954ba98ae4c24c210b5a3defbe9ad4ad1e73995108694,"{""0"":153488220,""1"":722500772,""3"":1647391411}","{""0"":153488220,""1"":722500772,""2"":2189251682,""3"":1647391411,""4"":3587200496}","[0,1,3]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,2423362899,none,stationary,matched_prior_exact,1,0,456bd8986bed7e66f08fa8c990d8346adc5088c8289034b42a9f6161c440d0bb,flat,temperate,2,0.9990521641039947,120000.0,1.0,0.0,3,"[4,2]","[0,1,3]","[[334315.9840595574,5725049.084105466],[334197.8236000696,5725068.653909299],[334309.7195218816,5725063.384940596]]",5.000000000464474,0.23118762930183756,none,0.002696387782294196,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
10,44,random_uniform_n8_uncoordinated,233262710,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.0010702516350299112,7994.96175978863,0.0010732421483219685,206,60782,0.9966108387351519,295.05825242718447,1496,8000,80000.0,294.56636607274413,0.0,8000,40,0.005,0,0,0,0,budget_exhausted,8000,8001,8000,8001,80000.0,"[[334309.55985446915,5725043.7588834055],[334189.3777603872,5725073.804406926]]",f190438e1e9ad29b1e55600379ea5211721c9b0e7d87abbf435247e84a421be9,c85a8ad132a1dfbf7b34c58069d74e46371f8497d6a9ba52fa5cbccaf03adaf4,"{""0"":153488220,""1"":722500772}","{""0"":153488220,""1"":722500772,""2"":2189251682,""3"":1647391411,""4"":3587200496}","[0,1]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,2423362899,none,stationary,matched_prior_exact,1,0,456bd8986bed7e66f08fa8c990d8346adc5088c8289034b42a9f6161c440d0bb,flat,temperate,3,0.9992453143092901,80000.0,1.0,0.0,2,"[4,2,3]","[0,1]","[[334315.9840595574,5725049.084105466],[334197.8236000696,5725068.653909299]]",5.0000000004641905,0.1848197920549469,none,0.0028895379875896188,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
10,47,random_uniform_n8_uncoordinated,2454435525,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.01634075465691367,7936.70807758376,0.016423662870590806,643,151970,0.9957689017569257,236.3452566096423,1418,8000,200000.0,609.437661726959,0.0,8000,105,0.013125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[334279.5143309487,5724923.576789323],[334249.4688074282,5725013.713359885],[334339.60537798965,5725013.713359885],[334309.55985446915,5725103.849930447],[334249.4688074282,5725013.713359885]]",86acef197abba91ad432c41bbaaa79eac06cb00f3811ca9fda24e1da389d2362,ce6d32ab86c903e1de4eaccf02e763a133bdaaf39a0739b2085518aafc8c9468,"{""0"":1123613566,""1"":846299642,""2"":1554623826,""3"":538016592,""4"":2630983992}","{""0"":1123613566,""1"":846299642,""2"":1554623826,""3"":538016592,""4"":2630983992}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,2875081238,none,stationary,matched_prior_exact,1,0,456bd8986bed7e66f08fa8c990d8346adc5088c8289034b42a9f6161c440d0bb,flat,temperate,0,0.9919645141337033,200000.0,1.0,0.0,5,[],"[0,1,2,3,4]","[[334275.04454964265,5724927.014402416],[334248.07564489753,5725020.703303794],[334334.9252106965,5725002.002782855],[334307.9504744421,5725101.855164014],[334237.32192149584,5725010.22034794]]",5.000000000464896,1.0,none,0.0,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
10,47,random_uniform_n8_uncoordinated,2454435525,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.015534520642891004,7939.314397603177,0.015617303804656394,524,121521,0.995687988084364,231.91030534351145,1418,8000,160000.0,529.2911217212677,0.0,8000,82,0.01025,0,0,0,0,budget_exhausted,8000,8001,8000,8001,160000.0,"[[334279.5143309487,5724923.576789323],[334249.4688074282,5725013.713359885],[334339.60537798965,5725013.713359885],[334309.55985446915,5725103.849930447]]",b13c6758b66d7a146b41c565a02d43dc31e15f2388508541ab835d1ec7174a4a,9feb0c3011d46b9af8cb42b93faa35f104b8016dfb35ee46e3f7bf3f1ae8304e,"{""0"":1123613566,""1"":846299642,""2"":1554623826,""3"":538016592}","{""0"":1123613566,""1"":846299642,""2"":1554623826,""3"":538016592,""4"":2630983992}","[0,1,2,3]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,2875081238,none,stationary,matched_prior_exact,1,0,456bd8986bed7e66f08fa8c990d8346adc5088c8289034b42a9f6161c440d0bb,flat,temperate,1,0.99229026341747,160000.0,1.0,0.0,4,[4],"[0,1,2,3]","[[334275.04454964265,5724927.014402416],[334248.07564489753,5725020.703303794],[334334.9252106965,5725002.002782855],[334307.9504744421,5725101.855164014]]",5.000000000464896,0.9506611517674581,none,0.0003257492837666076,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
10,47,random_uniform_n8_uncoordinated,2454435525,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.002535350095398097,7991.728198259147,0.0025678460364872793,348,91110,0.996180441224893,261.8103448275862,1418,8000,120000.0,401.25309951929376,0.0,8000,72,0.009,0,0,0,0,budget_exhausted,8000,8001,8000,8001,120000.0,"[[334279.5143309487,5724923.576789323],[334249.4688074282,5725013.713359885],[334309.55985446915,5725103.849930447]]",5496f77148b85cd7a6320de0ed69bbb5063ae38367e728cc17841174af2effcc,05a7b7051e62ba1eb82abe22fadee4d27b3c14a707a6cca614ccf689c99d1b2c,"{""0"":1123613566,""1"":846299642,""3"":538016592}","{""0"":1123613566,""1"":846299642,""2"":1554623826,""3"":538016592,""4"":2630983992}","[0,1,3]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,2875081238,none,stationary,matched_prior_exact,1,0,456bd8986bed7e66f08fa8c990d8346adc5088c8289034b42a9f6161c440d0bb,flat,temperate,2,0.9988411696361889,120000.0,1.0,0.0,3,"[4,2]","[0,1,3]","[[334275.04454964265,5724927.014402416],[334248.07564489753,5725020.703303794],[334307.9504744421,5725101.855164014]]",5.000000000464896,0.15515501876318832,none,0.006876655502485507,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
10,47,random_uniform_n8_uncoordinated,2454435525,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.0017259888969009354,7993.435765882634,0.001743729495598841,316,60692,0.9947933829829302,192.0632911392405,1141,8000,80000.0,291.6624852786772,0.0,8000,0,0.0,0,0,0,0,budget_exhausted,8000,8001,8000,8001,80000.0,"[[334279.5143309487,5724923.576789323],[334249.4688074282,5725013.713359885]]",c89d5408254f677a9611b6fa110dcdeb4ea614d296e9897f8889262de232f370,db0223b79b0dd76cbf134b983bf8f4ebf28117a0e7a61f3a281e1d108a5d8bda,"{""0"":1123613566,""1"":846299642}","{""0"":1123613566,""1"":846299642,""2"":1554623826,""3"":538016592,""4"":2630983992}","[0,1]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,2875081238,none,stationary,matched_prior_exact,1,0,456bd8986bed7e66f08fa8c990d8346adc5088c8289034b42a9f6161c440d0bb,flat,temperate,3,0.9990545889117153,80000.0,1.0,0.0,2,"[4,2,3]","[0,1]","[[334275.04454964265,5724927.014402416],[334248.07564489753,5725020.703303794]]",5.000000000464896,0.10562479721037123,none,0.007090074778011934,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
10,46,random_uniform_n8_uncoordinated,3966077233,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.006329145721313795,7984.06330900857,0.00637427409366831,445,151955,0.9970715014313448,341.4719101123595,1892,8000,200000.0,656.9269729410298,0.0,8000,305,0.037875,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[334309.55985446915,5724983.667836364],[334279.5143309487,5725103.849930447],[334309.55985446915,5725013.713359885],[334219.4232839077,5724953.622312844],[334189.3777603872,5725013.713359885]]",34d08ebcb484b8ac7a604bf7341a37d1b0ed8216ef0a5fa38e652a0cf12689e2,ab232cd8a7e4c344114cad99b44ad209448637cfd8360931d31c09a6bb1fb5c1,"{""0"":3337732389,""1"":1358308200,""2"":2070514783,""3"":3188851508,""4"":1761287517}","{""0"":3337732389,""1"":1358308200,""2"":2070514783,""3"":3188851508,""4"":1761287517}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,3395191265,none,stationary,matched_prior_exact,1,0,456bd8986bed7e66f08fa8c990d8346adc5088c8289034b42a9f6161c440d0bb,flat,temperate,0,0.9978831782287927,200000.0,1.0,0.0,5,[],"[0,1,2,3,4]","[[334302.55779995414,5724998.180605194],[334268.36899595597,5725091.779270053],[334306.1917090609,5725001.975158726],[334218.91864908,5724949.808111246],[334193.22153253027,5725007.498045916]]",5.000000000465848,1.0,none,0.0,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
10,46,random_uniform_n8_uncoordinated,3966077233,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.0021716847608939,7988.574118865654,0.0021900987760242827,378,121574,0.9968907825686413,321.62433862433863,1815,8000,160000.0,516.7695518340915,0.0,8000,109,0.013625,0,0,0,0,budget_exhausted,8000,8001,8000,8001,160000.0,"[[334309.55985446915,5724983.667836364],[334279.5143309487,5725103.849930447],[334219.4232839077,5724953.622312844],[334189.3777603872,5725013.713359885]]",6b59407636afd1f2c98eadd43892d106181060f49a08ff33668ad34e98972b38,d04b511cdbb9dc9624c71fee956425ab7ad4a1558ee01997f7392b6ecc761ba7,"{""0"":3337732389,""1"":1358308200,""3"":3188851508,""4"":1761287517}","{""0"":3337732389,""1"":1358308200,""2"":2070514783,""3"":3188851508,""4"":1761287517}","[0,1,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,3395191265,none,stationary,matched_prior_exact,1,0,456bd8986bed7e66f08fa8c990d8346adc5088c8289034b42a9f6161c440d0bb,flat,temperate,1,0.9984469589883332,160000.0,1.0,0.0,4,[2],"[0,1,3,4]","[[334302.55779995414,5724998.180605194],[334268.36899595597,5725091.779270053],[334218.91864908,5724949.808111246],[334193.22153253027,5725007.498045916]]",5.000000000465848,0.34312446837503136,none,0.0005637807595405553,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
10,46,random_uniform_n8_uncoordinated,3966077233,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.002110159840329959,7989.1112454668255,0.002113192625319356,339,91157,0.9962811413275996,268.89970501474926,1377,8000,120000.0,433.74958155164495,0.0,8000,37,0.004625,0,0,0,0,budget_exhausted,8000,8001,8000,8001,120000.0,"[[334309.55985446915,5724983.667836364],[334279.5143309487,5725103.849930447],[334219.4232839077,5724953.622312844]]",2eeb303e52eb1fa86f2e1846e3f277ecefdd8a24d0b9c39363d79bdf1e9e3eca,5e5a5fc2e5349390c4b19fe81176b1c897104c3bef68f6f72dbdf3a436644b9f,"{""0"":3337732389,""1"":1358308200,""3"":3188851508}","{""0"":3337732389,""1"":1358308200,""2"":2070514783,""3"":3188851508,""4"":1761287517}","[0,1,3]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,3395191265,none,stationary,matched_prior_exact,1,0,456bd8986bed7e66f08fa8c990d8346adc5088c8289034b42a9f6161c440d0bb,flat,temperate,2,0.9985140914219255,120000.0,1.0,0.0,3,"[2,4]","[0,1,3]","[[334302.55779995414,5724998.180605194],[334268.36899595597,5725091.779270053],[334218.91864908,5724949.808111246]]",5.000000000465848,0.3334035797633579,none,0.0006309131931327983,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
10,46,random_uniform_n8_uncoordinated,3966077233,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.001883102202512739,7991.243908230843,0.0018861349875607353,218,60716,0.9964095131431583,278.51376146788994,1377,8000,80000.0,271.3411624250002,0.0,8000,19,0.002375,0,0,0,0,budget_exhausted,8000,8001,8000,8001,80000.0,"[[334309.55985446915,5724983.667836364],[334279.5143309487,5725103.849930447]]",51c2a1af77bc9590fd4b7f29d877616199a4e29e1a23463eef03d894eddfb556,bb7ad55ff4f9eba553418ce8d26f02579742bfb11ae8112d091e1ed792e342b9,"{""0"":3337732389,""1"":1358308200}","{""0"":3337732389,""1"":1358308200,""2"":2070514783,""3"":3188851508,""4"":1761287517}","[0,1]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,3395191265,none,stationary,matched_prior_exact,1,0,456bd8986bed7e66f08fa8c990d8346adc5088c8289034b42a9f6161c440d0bb,flat,temperate,3,0.9987806409487368,80000.0,1.0,0.0,2,"[2,4,3]","[0,1]","[[334302.55779995414,5724998.180605194],[334268.36899595597,5725091.779270053]]",5.000000000465848,0.297528653222705,none,0.0008974627199440643,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
