dataset,planning_seed,planning_mode,w,p_d,tau,P_detect,RMST,L,exposure_multiplicity,revisit_fraction,observed_cells,T,H,T_common,H_common,actual_distance_total,planner_wall_time,number_of_replans,initial_positions,initial_positions_hash,trajectory_hash,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,condition_key,condition_key_hash,condition_id,curve,victim_seed,sensor_seed,failure_seed,distribution_seed,implementation_version,git_commit,source_hash,experiment_id,config_hash,belief_model,fix_profile,behavior_profile,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt
10,44,dynamic_3step,0.5,0.8,128000.0,0.31178522652365404,7132.5403492399155,0.3120479639903804,13.501848144155245,0.925936065246528,12986,8766,8767,8933,8934,200002.64712335911,457.89211830031127,4277,"[[334315.9840595574,5725049.084105466],[334197.8236000696,5725068.653909299],[334327.9832340155,5725092.6038039895],[334309.7195218816,5725063.384940596],[334245.0691957289,5724943.152220613]]",c7b98fa8a6fd7a67d10513d55076aade048023f35a0553cb06267d4f6ef018b5,55d1332246cc6514cec6d06d088e2cd9a3ebd5bcf18a70268ca80b8f70a993e4,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_128000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a5c02adbe48ed5ee84f4ce8296410944cac16371cf65714dbb3f0b6d5aca5bba,tau_128000,tau,816642262,606017862,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,online_static_3step,0.0,0.8,10000.0,0.2738494938937409,7136.546625677248,0.2741584777400586,14.195769758617907,0.9295564793594285,12387,8791,8792,8791,8792,200006.74693657144,387.63934478280134,4328,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,1bd66f493c25cd28b774eb2a88dad17c4de98fc30383338388cbc67256e2dbea,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_0"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",80b02168b0975833d2c36bd6a41894c825064836584f37bc644dbaac89ab91cc,w_0,w,3888051114,3371539434,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,dynamic_3step,0.0,0.8,10000.0,0.2738494938937409,7136.546625677248,0.2741584777400586,14.195769758617907,0.9295564793594285,12387,8791,8792,8791,8792,200006.74693657144,422.4104632730596,4328,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,1bd66f493c25cd28b774eb2a88dad17c4de98fc30383338388cbc67256e2dbea,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_0"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",80b02168b0975833d2c36bd6a41894c825064836584f37bc644dbaac89ab91cc,w_0,w,3888051114,3371539434,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,online_static_3step,0.25,0.8,10000.0,0.14782122556013602,7600.382452557791,0.1479681130744271,54.62094763092269,0.981692005661325,3208,8760,8761,8766,8767,200008.99058643167,429.7187212072313,4458,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,ed531570eb7d33b2178f43b91e6f2dc00fbde5f13f1a5b217ffc6ceb14382bc6,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_025"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d3fe2ac77d42fbc7de79e9a302672c1a34fb85db107cd698d5b9495b5ed73325,w_025,w,4149800342,1075552171,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,dynamic_3step,0.25,0.8,10000.0,0.28537585006128346,7096.343663304199,0.28558125443000903,14.758101169935191,0.9322406054488112,11881,8766,8767,8766,8767,200016.33396529118,445.4866450759582,4199,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,1e825cc8ad98d39b734344654eac3d99725b676b5847e85f213aa960acb933a2,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_025"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d3fe2ac77d42fbc7de79e9a302672c1a34fb85db107cd698d5b9495b5ed73325,w_025,w,4149800342,1075552171,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,online_static_3step,0.5,0.8,10000.0,0.13252531382396676,7990.134586144176,0.1326643383064388,69.58665644171779,0.9856294288138768,2608,9073,9074,9073,9074,200016.8998527769,518.0932623136323,5376,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,9caddb731debdf4d73f89b18839ba97c8cdfca4d2137f1a2564e70b47c76641b,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""nominal"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",33661ab33ce355b68312ce72c8f28ade62ec8305f639d3c5c5420d991c48f0d2,nominal,nominal,166262237,4185520910,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,dynamic_3step,0.5,0.8,10000.0,0.2891278550543886,7350.955224546353,0.28933971504100564,15.403235733755386,0.9350785758729543,11373,8758,8759,9073,9074,200000.87981180876,454.6932866612915,4231,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,dadf3fbe3e238333721d139f8e7009d55fb4c007acb2907451b5b1f72be8f8de,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""nominal"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",33661ab33ce355b68312ce72c8f28ade62ec8305f639d3c5c5420d991c48f0d2,nominal,nominal,166262237,4185520910,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,online_static_3step,0.75,0.8,10000.0,0.10577820698736648,8153.290403497328,0.1058676917104854,110.70197044334975,0.9909667371231505,1624,8988,8989,8988,8989,200009.80574485502,477.3577230852097,4973,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,29c51da862a02be12933b158d152ccaaee0e59d9c580cc3c2730351fee76f1c1,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_075"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",dd16bccb6fb666ed0827b0b565b90295f086cf20694f1dd0b5c1942221a74648,w_075,w,2324258389,159081040,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,dynamic_3step,0.75,0.8,10000.0,0.2920248950348777,7233.308495169088,0.29222676506343703,14.000159706140701,0.9285722433893819,12523,8765,8766,8988,8989,200008.5147584143,453.3419591356069,4169,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,71cbf9c8554af9703382b9391a0de4ae2e027bbfc88ad2c7e49e420d5487000c,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_075"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",dd16bccb6fb666ed0827b0b565b90295f086cf20694f1dd0b5c1942221a74648,w_075,w,2324258389,159081040,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,online_static_3step,1.0,0.8,10000.0,0.0031170108117914075,8933.232240148609,0.003117011424941185,2327.5454545454545,0.9995703628481037,77,8960,8961,8960,8961,200010.7985801348,472.8457038064953,4978,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,1ea8e9582ed8f286f3ef768a952aeacc4fe0c405b87c0e8e9b8b3556b021ed88,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_1"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a7560dbaa977cea1795a4b0bd3ba265a0712530b452662170ae9efd74531b738,w_1,w,3047531973,3201156316,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,dynamic_3step,1.0,0.8,10000.0,0.284202056121714,7164.522803730381,0.2844097721833039,13.531146018726302,0.9260964297764536,12923,8742,8743,8960,8961,200004.20519147534,456.1559613784775,4200,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,e1f9657e6faff86ccc94184d05eedd19f3f532bf192d6b19ade2ddb50f411a7b,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_1"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a7560dbaa977cea1795a4b0bd3ba265a0712530b452662170ae9efd74531b738,w_1,w,3047531973,3201156316,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,online_static_3step,0.5,0.6,10000.0,0.13183269680453447,7995.787097798379,0.1326643383064388,69.58665644171779,0.9856294288138768,2608,9073,9074,9073,9074,200016.8998527769,526.6701153817121,5376,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,9caddb731debdf4d73f89b18839ba97c8cdfca4d2137f1a2564e70b47c76641b,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_060"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8bcc633790e55489f4fbf2bd9b0dc37e28e3051e2872807588f965813e490d2b,pd_060,p_d,87954353,163172884,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,dynamic_3step,0.5,0.6,10000.0,0.302857007134754,7296.783028639338,0.3044668586486462,13.432061657032754,0.9255512649112639,12975,8713,8714,9073,9074,200009.79698830322,450.3988273476716,4154,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,e68325ffded59614e51de53ea1e45210313278b3bc7813affebc53de17a4c6d2,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_060"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8bcc633790e55489f4fbf2bd9b0dc37e28e3051e2872807588f965813e490d2b,pd_060,p_d,87954353,163172884,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,online_static_3step,0.5,0.95,10000.0,0.13265684272194883,7989.060968648034,0.1326643383064388,69.58665644171779,0.9856294288138768,2608,9073,9074,9073,9074,200016.8998527769,521.3653959571384,5376,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,9caddb731debdf4d73f89b18839ba97c8cdfca4d2137f1a2564e70b47c76641b,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_095"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d6a45689f8c015d047506b0521b3bb8739ec6480e1dcbc30a7bddda4e459b8cc,pd_095,p_d,679572705,1114009319,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,dynamic_3step,0.5,0.95,10000.0,0.2984738322207541,7307.669357527265,0.2984858248253005,15.095127610208817,0.933753458346142,11637,8782,8783,9073,9074,200012.94463578975,457.3183536576107,4259,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,77869d72f0b1ba9e18c9e258d442b731324e3eee224d9ce71488384ce9d98ade,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_095"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d6a45689f8c015d047506b0521b3bb8739ec6480e1dcbc30a7bddda4e459b8cc,pd_095,p_d,679572705,1114009319,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,online_static_3step,0.5,0.8,2000.0,0.13252531382396676,7990.134586144176,0.1326643383064388,69.58665644171779,0.9856294288138768,2608,9073,9074,9073,9074,200016.8998527769,519.8842587613035,5376,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,9caddb731debdf4d73f89b18839ba97c8cdfca4d2137f1a2564e70b47c76641b,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_2000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",c6bec9d7ef8d6cc4c988a25905b1e25ac861fe33d4c60bda138851fd7ea3ac8b,tau_2000,tau,2172497173,137156843,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,dynamic_3step,0.5,0.8,2000.0,0.28273531706953586,7349.693183164081,0.28292860971787204,15.744363603700709,0.9364852066954964,11133,8763,8764,9073,9074,200015.13951392987,455.14826759696007,4242,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,679968ed2cdf3c55bf4e1abb53389425ebcd5ffb1e597dfc8980763776301313,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_2000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",c6bec9d7ef8d6cc4c988a25905b1e25ac861fe33d4c60bda138851fd7ea3ac8b,tau_2000,tau,2172497173,137156843,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,online_static_3step,0.5,0.8,32000.0,0.13252531382396676,7990.134586144176,0.1326643383064388,69.58665644171779,0.9856294288138768,2608,9073,9074,9073,9074,200016.8998527769,530.6540616867132,5376,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,9caddb731debdf4d73f89b18839ba97c8cdfca4d2137f1a2564e70b47c76641b,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_32000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8a58528425303c8d4847dd0f657d9dd8b3e59f2d0adcd442e9348c96ebfaa71e,tau_32000,tau,3420201337,2733922867,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,dynamic_3step,0.5,0.8,32000.0,0.2988457543304267,7289.780181187444,0.2991394390817164,13.97572042668365,0.9284473379926295,12562,8777,8778,9073,9074,200013.3565136507,455.22939116926864,4283,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,5ae054d41484a33bf77a66a4c77f3e86756b3d7b3dbf47834b4e211e4accdfc2,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_32000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8a58528425303c8d4847dd0f657d9dd8b3e59f2d0adcd442e9348c96ebfaa71e,tau_32000,tau,3420201337,2733922867,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,online_static_3step,0.5,0.8,128000.0,0.13252531382396676,7990.134586144176,0.1326643383064388,69.58665644171779,0.9856294288138768,2608,9073,9074,9073,9074,200016.8998527769,532.1456127723213,5376,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,9caddb731debdf4d73f89b18839ba97c8cdfca4d2137f1a2564e70b47c76641b,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_128000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a5c02adbe48ed5ee84f4ce8296410944cac16371cf65714dbb3f0b6d5aca5bba,tau_128000,tau,1130503538,2195653004,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,45,dynamic_3step,0.5,0.8,128000.0,0.3131243298026512,7280.5201448399885,0.31334948075932656,13.992578405554225,0.9285335432100877,12531,8766,8767,9073,9074,200008.99817530476,452.73036317015067,4254,"[[334214.3573079379,5724981.472488245],[334287.2319513471,5724923.950527903],[334191.4163765472,5725008.043513834],[334301.54773942236,5724939.80748086],[334210.7322952044,5725058.230726799]]",8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,e048bf0506fbf783085ff5a2b387fe0981a0f8891689f80f733ededab66eafce,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_128000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a5c02adbe48ed5ee84f4ce8296410944cac16371cf65714dbb3f0b6d5aca5bba,tau_128000,tau,1130503538,2195653004,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,46,online_static_3step,0.0,0.8,10000.0,0.26472816486186457,7234.47702136173,0.264995087232308,15.017858668717423,0.9334126108082889,11703,8787,8788,8787,8788,200006.30032801817,386.57238332461566,4326,"[[334302.55779995414,5724998.180605194],[334268.36899595597,5725091.779270053],[334306.1917090609,5725001.975158726],[334218.91864908,5724949.808111246],[334193.22153253027,5725007.498045916]]",9ee63faabcca9d7ea56158b9a7b93c43e3bd66789637b328ac894e71f26729ce,ac222abd8b6e0bdb0aa6dc58a538ad75ba5859be8fbb4af4437552f80d38c2af,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_0"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",80b02168b0975833d2c36bd6a41894c825064836584f37bc644dbaac89ab91cc,w_0,w,3974016741,2571183500,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
